ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
BLRrl1998,Belarus,BLR,Europe & Central Asia,Upper middle income,1998,rl,6,-0.7693011,0.2545822,-1.1868159,-0.3517863,43.7244974,4.3815386,36.538774,50.910220699999996,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.6666667,..,..,0.248,..,..,..,0.5625
BLZrl1998,Belize,BLZ,Latin America & Caribbean,Upper middle income,1998,rl,3,-0.028547299999999998,0.3159268,-0.5466673,0.48957269999999997,56.473391299999996,5.4373229,47.556181699999996,65.3906009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5625
BMUrl1998,Bermuda,BMU,North America,High income,1998,rl,1,1.0505702,0.4850462,0.2550944,1.8460459999999999,75.0457624,8.3479866,61.355064399999996,88.7364604,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
BOLrl1998,Bolivia,BOL,Latin America & Caribbean,Lower middle income,1998,rl,7,-0.2522387,0.2062812,-0.5905399,0.0860625,52.623504999999994,3.5502447999999998,46.801103399999995,58.4459065,..,..,..,..,..,..,..,..,..,0.44999999999999996,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,0.3833333,..,..,..,0.5,..,..,0.6569999999999999,..,..,..,0.5
BRArl1998,Brazil,BRA,Latin America & Caribbean,Upper middle income,1998,rl,9,-0.36979979999999996,0.185324,-0.6737312,-0.0658684,50.6001957,3.1895567999999996,45.3693226,55.8310689,..,..,..,..,..,..,..,..,..,0.44999999999999996,..,..,..,..,0.47305559999999997,..,..,0.5,..,0.5,..,..,..,0.41,..,..,..,0.3333333,..,..,0.82,..,0.4234,..,0.4375
BRBrl1998,Barbados,BRB,Latin America & Caribbean,High income,1998,rl,4,1.1357849,0.2982756,0.6466128999999999,1.6249569,76.5123673,5.133533,68.0933732,84.9313615,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,1,..,..,..,..,..,..,..,..,..,..,0.855,..,..,..,0.875
BRNrl1998,Brunei Darussalam,BRN,East Asia & Pacific,High income,1998,rl,3,0.7804884,0.355562,0.19736669999999998,1.3636101,70.3974647,6.1194723,60.361530099999996,80.4333992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,1,..,..,..,..,..,..,0.6875
BTNrl1998,Bhutan,BTN,South Asia,Lower middle income,1998,rl,3,-0.20286659999999998,0.38423219999999997,-0.8330074,0.4272742,53.4732335,6.6129063,42.6280672,64.3183999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.5509999999999999,..,..,..,0.6875
BWArl1998,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1998,rl,6,0.5904946999999999,0.20834,0.24881709999999999,0.9321723,67.1275395,3.5856779,61.2470277,73.00805129999999,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.7,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.866,..,..,..,0.6875
CAFrl1998,Central African Republic,CAF,Sub-Saharan Africa,Low income,1998,rl,3,-1.2241608,0.38423219999999997,-1.8543015999999999,-0.59402,35.896042099999995,6.6129063,25.0508757,46.7412084,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.494,..,..,..,0.1875
CANrl1998,Canada,CAN,North America,High income,1998,rl,8,1.7449390999999999,0.1868126,1.4385664,2.0513117999999997,86.99633949999999,3.2151766,81.72344989999999,92.2692292,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.8419443999999999,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.9159999999999999,..,0.7812333,..,1
CHErl1998,Switzerland,CHE,Europe & Central Asia,High income,1998,rl,8,1.9390266999999999,0.1868126,1.6326539999999998,2.2453993999999997,90.3367236,3.2151766,85.063834,95.60961329999999,..,..,..,..,..,..,..,..,..,1,..,..,..,..,0.8366667,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.954,..,0.8070333,..,1
CHLrl1998,Chile,CHL,Latin America & Caribbean,High income,1998,rl,9,1.1108542,0.185324,0.8069227999999999,1.4147855999999999,76.08329239999999,3.1895567999999996,70.8524193,81.3141656,..,..,..,..,..,..,..,..,..,0.825,..,..,..,..,0.7019443999999999,..,..,0.8999999999999999,..,0.5,..,..,..,0.5366666999999999,..,..,..,0.8333332999999999,..,..,0.9329999999999999,..,0.4887667,..,0.75
CHNrl1998,China,CHN,East Asia & Pacific,Upper middle income,1998,rl,8,-0.49668179999999995,0.1868126,-0.8030545,-0.19030909999999998,48.4164673,3.2151766,43.1435776,53.6893569,..,..,..,..,..,..,..,..,..,0.35,..,..,..,..,0.4802778,..,..,0.3,..,0,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.22899999999999998,..,0.5648,..,0.4375
CIVrl1998,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1998,rl,6,-0.9789926,0.20834,-1.3206702,-0.637315,40.1155592,3.5856779,34.2350474,45.996071,..,..,..,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.5,..,..,0.5369999999999999,..,..,..,0.375
CMRrl1998,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1998,rl,6,-1.1637989,0.20834,-1.5054764999999999,-0.8221212999999999,36.9349128,3.5856779,31.054401,42.8154246,..,..,..,..,..,..,..,..,..,0.175,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.5,..,..,0.356,..,..,..,0.25
CODrl1998,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1998,rl,4,-2.0820764,0.2851901,-2.5497882,-1.6143645999999998,21.1307112,4.9083226,13.0810622,29.1803602,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.094,..,..,..,0.1875
COGrl1998,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1998,rl,5,-1.6004965,0.2711907,-2.0452491999999998,-1.1557438,29.41904,4.6673822,21.7645332,37.0735467,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.1666667,..,..,0.237,..,..,..,0.25
COLrl1998,Colombia,COL,Latin America & Caribbean,Upper middle income,1998,rl,9,-0.797549,0.185324,-1.1014804,-0.4936176,43.2383312,3.1895567999999996,38.007458,48.4692043,..,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,0.2833333,..,..,0.5,..,0.5,..,..,..,0.41,..,..,..,0.3333333,..,..,0.747,..,0.2339,..,0.25
COMrl1998,Comoros,COM,Sub-Saharan Africa,Lower middle income,1998,rl,3,-0.9921515999999999,0.38423219999999997,-1.6222923999999999,-0.36201079999999997,39.8890836,6.6129063,29.0439172,50.734249899999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.39499999999999996,..,..,..,0.3125
CPVrl1998,Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,1998,rl,3,0.8111488,0.35443749999999996,0.2298713,1.3924263,70.9251517,6.1001186999999994,60.920957099999995,80.92934629999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,0.5,..,..,..,..,..,..,..,..,..,..,0.8979999999999999,..,..,..,..
CRIrl1998,Costa Rica,CRI,Latin America & Caribbean,High income,1998,rl,8,0.4535106,0.19591619999999998,0.132208,0.7748132,64.7699468,3.3718559,59.240103,70.2997905,..,..,..,..,..,..,..,..,..,0.65,..,..,..,..,0.4643333,..,..,0.5,..,1,..,..,..,0.4666667,..,..,..,0.6666667,..,..,0.952,..,..,..,0.75
CUBrl1998,Cuba,CUB,Latin America & Caribbean,Upper middle income,1998,rl,6,-1.0044648999999999,0.20834,-1.3461425,-0.6627873,39.677163,3.5856779,33.7966512,45.5576748,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.11699999999999999,..,..,..,0.4375
CYMrl1998,Cayman Islands,CYM,Latin America & Caribbean,High income,1998,rl,1,1.3056915,0.4850462,0.5102156999999999,2.1011672999999997,79.4365794,8.3479866,65.7458814,93.1272774,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9375
CYPrl1998,Cyprus,CYP,Europe & Central Asia,High income,1998,rl,6,0.9938342,0.20834,0.6521566,1.3355118,74.0692959,3.5856779,68.18878409999999,79.9498077,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.7,..,1,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.816,..,..,..,0.75
CZErl1998,Czechia,CZE,Europe & Central Asia,High income,1998,rl,9,0.7319665,0.18111259999999998,0.4349418,1.0289911999999999,69.5623686,3.1170755999999997,64.4503647,74.6743726,..,..,..,..,..,..,..,..,..,0.725,..,..,0.9166667,..,0.4216667,..,..,0.7,..,1,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.9199999999999999,..,0.3647667,..,0.8125
DEUrl1998,Germany,DEU,Europe & Central Asia,High income,1998,rl,8,1.6810298,0.1868126,1.3746570999999999,1.9874025,85.89641549999999,3.2151766,80.62352589999999,91.1693052,..,..,..,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,0.7633333,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.969,..,0.7456667,..,0.9375
DJIrl1998,Djibouti,DJI,Middle East & North Africa,Lower middle income,1998,rl,4,-0.6777143,0.2982756,-1.1668863,-0.1885423,45.3007706,5.133533,36.8817765,53.7197648,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,0,..,..,..,..,..,..,..,..,..,..,0.288,..,..,..,0.375
DMArl1998,Dominica,DMA,Latin America & Caribbean,Upper middle income,1998,rl,2,0.7749773,0.4243771,0.0789989,1.4709557,70.3026148,7.3038279,58.324337,82.2808925,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
DNKrl1998,Denmark,DNK,Europe & Central Asia,High income,1998,rl,8,1.8488546,0.1868126,1.5424818999999999,2.1552273,88.7847984,3.2151766,83.51190869999999,94.057688,..,..,..,..,..,..,..,..,..,0.95,..,..,..,..,0.825,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.984,..,0.7747999999999999,..,1
DOMrl1998,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1998,rl,6,-0.6675732999999999,0.20834,-1.0092509,-0.3258957,45.4753044,3.5856779,39.5947926,51.3558162,..,..,..,..,..,..,..,..,..,0.27499999999999997,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.45199999999999996,..,..,..,0.5
DZArl1998,Algeria,DZA,Middle East & North Africa,Upper middle income,1998,rl,6,-1.1010212,0.20834,-1.4426987999999998,-0.7593436,38.0153612,3.5856779,32.1348494,43.895872999999995,..,..,..,..,..,..,..,..,..,0.15,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.3333333,..,..,0.323,..,..,..,0.3125
ECUrl1998,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1998,rl,7,-0.5390699999999999,0.2062812,-0.8773711999999999,-0.2007688,47.686936499999995,3.5502447999999998,41.864535,53.5093381,..,..,..,..,..,..,..,..,..,0.325,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,0.3266667,..,..,..,0.5,..,..,0.616,..,..,..,0.4375
EGYrl1998,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1998,rl,7,-0.18276299999999998,0.1976774,-0.5069539,0.1414279,53.8192306,3.4021667,48.239677199999996,59.398784,..,..,..,..,..,..,..,..,..,0.44999999999999996,..,..,..,..,0.5266666999999999,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.46699999999999997,..,..,..,0.5
ERIrl1998,Eritrea,ERI,Sub-Saharan Africa,Low income,1998,rl,3,-0.7808514999999999,0.38423219999999997,-1.4109923,-0.1507107,43.525706899999996,6.6129063,32.6805405,54.3708732,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.093,..,..,..,0.5
ESPrl1998,Spain,ESP,Europe & Central Asia,High income,1998,rl,8,1.1005825,0.1868126,0.7942098,1.4069551999999999,75.9065093,3.2151766,70.6336196,81.1793989,..,..,..,..,..,..,..,..,..,0.85,..,..,..,..,0.6825,..,..,0.7,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.9209999999999999,..,0.5300667,..,0.9375
ESTrl1998,Estonia,EST,Europe & Central Asia,High income,1998,rl,7,0.6475926,0.20052,0.31873979999999996,0.9764453999999999,68.11023449999999,3.4510902,62.4504465,73.7700225,..,..,..,..,..,..,..,..,..,0.6,..,..,0.7916667,..,..,..,..,0.7,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.9349999999999999,..,..,..,0.6875
ETHrl1998,Ethiopia,ETH,Sub-Saharan Africa,,1998,rl,6,-0.8671207,0.20834,-1.2087983,-0.5254430999999999,42.0409533,3.5856779,36.1604415,47.9214651,..,..,..,..,..,..,..,..,..,0.15,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.27699999999999997,..,..,..,0.4375
FINrl1998,Finland,FIN,Europe & Central Asia,High income,1998,rl,8,1.9332585999999998,0.1868126,1.6268859,2.2396313,90.2374506,3.2151766,84.9645609,95.5103402,..,..,..,..,..,..,..,..,..,1,..,..,..,..,0.8641667,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.972,..,0.7616999999999999,..,1
FJIrl1998,Fiji,FJI,East Asia & Pacific,Upper middle income,1998,rl,4,0.3053385,0.2982756,-0.18383349999999998,0.7945105,62.2198007,5.133533,53.800806599999994,70.6387949,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,1,..,..,..,..,..,..,..,..,..,..,0.704,..,..,..,0.625
FRArl1998,France,FRA,Europe & Central Asia,High income,1998,rl,8,1.2498061999999999,0.1868126,0.9434334999999999,1.5561789,78.4747541,3.2151766,73.20186439999999,83.7476437,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.6913889,..,..,0.7,..,1,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.9139999999999999,..,0.6295,..,0.875
FSMrl1998,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,1998,rl,1,0.8818861,0.6633167,-0.20595329999999998,1.9697255,72.1425904,11.4161471,53.4201092,90.8650716,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GABrl1998,Gabon,GAB,Sub-Saharan Africa,Upper middle income,1998,rl,6,-0.5464678,0.20834,-0.8881454,-0.20479019999999998,47.559615199999996,3.5856779,41.679103399999995,53.440127,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.5,..,..,0.46199999999999997,..,..,..,0.625
GBRrl1998,United Kingdom,GBR,Europe & Central Asia,High income,1998,rl,8,1.7086388,0.1868126,1.4022660999999998,2.0150115,86.37158579999999,3.2151766,81.09869619999999,91.6444755,..,..,..,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,0.8719444,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.9359999999999999,..,0.6868333,..,0.9375
GEOrl1998,Georgia,GEO,Europe & Central Asia,Upper middle income,1998,rl,5,-1.1638568999999999,0.2765858,-1.6174575999999998,-0.7102562,36.9339146,4.760236,29.1271275,44.740701699999995,..,..,..,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,..,..,..,0.445,..,..,..,0.1875
GHArl1998,Ghana,GHA,Sub-Saharan Africa,Lower middle income,1998,rl,6,-0.4973006,0.20834,-0.8389782,-0.15562299999999998,48.405817299999995,3.5856779,42.525305499999995,54.286329099999996,..,..,..,..,..,..,..,..,..,0.27499999999999997,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.5,..,..,0.844,..,..,..,0.5
GINrl1998,Guinea,GIN,Sub-Saharan Africa,Lower middle income,1998,rl,5,-1.221153,0.2711907,-1.6659057,-0.7764002999999999,35.9478084,4.6673822,28.2933016,43.6023152,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.5,..,..,0.254,..,..,..,0.25
GMBrl1998,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1998,rl,5,0.33506009999999997,0.2711907,-0.1096926,0.7798128,62.7313304,4.6673822,55.0768236,70.3858371,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.322,..,..,..,0.5625
GNBrl1998,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1998,rl,5,-1.8087843,0.2711907,-2.2535369999999997,-1.3640316,25.834260399999998,4.6673822,18.1797537,33.4887672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,0.5,..,..,..,..,..,..,..,0.1666667,..,..,0.45599999999999996,..,..,..,0.125
GNQrl1998,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1998,rl,5,-1.528694,0.21989309999999998,-1.8893187,-1.1680693,30.654811499999997,3.7845150999999997,24.448206799999998,36.8614162,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,..,..,..,0.123,..,..,..,0.4375
GRCrl1998,Greece,GRC,Europe & Central Asia,High income,1998,rl,8,0.7218243,0.1868126,0.4154516,1.028197,69.3878143,3.2151766,64.1149246,74.6607039,..,..,..,..,..,..,..,..,..,0.7749999999999999,..,..,..,..,0.5055556,..,..,0.7,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.9029999999999999,..,0.4584,..,0.75
GRDrl1998,Grenada,GRD,Latin America & Caribbean,Upper middle income,1998,rl,2,0.3843933,0.4243771,-0.3115851,1.0803717,63.580389399999994,7.3038279,51.602111699999995,75.5586672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625
GTMrl1998,Guatemala,GTM,Latin America & Caribbean,Upper middle income,1998,rl,8,-1.1658258,0.19591619999999998,-1.4871284,-0.8445231999999999,36.9000284,3.3718559,31.3701847,42.4298721,..,..,..,..,..,..,..,..,..,0.175,..,..,..,..,0.2053333,..,..,0.5,..,0.5,..,..,..,0.32999999999999996,..,..,..,0.3333333,..,..,0.505,..,..,..,0.3125
GUFrl1998,French Guiana,GUF,,,1998,rl,1,0.7954489,0.4850462,-2.69e-05,1.5909247,70.6549454,8.3479866,56.9642474,84.3456434,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125
GUYrl1998,Guyana,GUY,Latin America & Caribbean,High income,1998,rl,5,-0.1919168,0.2711907,-0.6366695,0.2528359,53.6616873,4.6673822,46.0071805,61.316193999999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.59,..,..,..,0.4375
HKGrl1998,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1998,rl,7,1.041621,0.19120769999999998,0.7280403999999999,1.3552016,74.8917404,3.2908187,69.49479769999999,80.28868299999999,..,..,..,..,..,..,..,..,..,0.6749999999999999,..,..,..,..,0.7733333,..,..,0.8999999999999999,..,..,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.76,..,0.7017333,..,0.6875
HNDrl1998,Honduras,HND,Latin America & Caribbean,Lower middle income,1998,rl,8,-1.0320013,0.19591619999999998,-1.3533039,-0.7106987,39.2032422,3.3718559,33.6733985,44.7330859,..,..,..,..,..,..,..,..,..,0.15,..,..,..,..,0.36033329999999997,..,..,0.5,..,0.5,..,..,..,0.43666669999999996,..,..,..,0.3333333,..,..,0.46199999999999997,..,..,..,0.375
HRVrl1998,Croatia,HRV,Europe & Central Asia,High income,1998,rl,7,-0.4238443,0.20052,-0.7526971,-0.09499149999999999,49.6700519,3.4510902,44.0102639,55.329839899999996,..,..,..,..,..,..,..,..,..,0.3,..,..,0.375,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.51,..,..,..,0.625
HTIrl1998,Haiti,HTI,Latin America & Caribbean,Lower middle income,1998,rl,5,-1.5797567,0.2711907,-2.0245094,-1.135004,29.7759865,4.6673822,22.1214798,37.430493299999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,0.3333333,..,..,0.5419999999999999,..,..,..,0.25
HUNrl1998,Hungary,HUN,Europe & Central Asia,High income,1998,rl,9,0.8537456999999999,0.18111259999999998,0.556721,1.1507703999999999,71.6582743,3.1170755999999997,66.5462703,76.7702783,..,..,..,..,..,..,..,..,..,0.75,..,..,0.875,..,0.5011111,..,..,0.7,..,1,..,..,..,..,..,..,..,1,..,..,0.8979999999999999,..,0.4432333,..,0.6875
IDNrl1998,Indonesia,IDN,East Asia & Pacific,Upper middle income,1998,rl,8,-0.9140444999999999,0.1868126,-1.2204172,-0.6076718,41.233361699999996,3.2151766,35.960471999999996,46.506251299999995,..,..,..,..,..,..,..,..,..,0.27499999999999997,..,..,..,..,0.36638889999999996,..,..,0.5,..,0,..,..,..,..,..,..,..,0.3333333,..,..,0.26,..,0.35846669999999997,..,0.4375
INDrl1998,India,IND,South Asia,Lower middle income,1998,rl,8,0.1953286,0.1868126,-0.11104409999999999,0.5017013,60.326453,3.2151766,55.0535633,65.5993426,..,..,..,..,..,..,..,..,..,0.5499999999999999,..,..,..,..,0.5358333,..,..,0.5,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.7769999999999999,..,0.4782667,..,0.625
IRLrl1998,Ireland,IRL,Europe & Central Asia,High income,1998,rl,8,1.6015452,0.1868126,1.2951724999999998,1.9079179,84.52842969999999,3.2151766,79.25554,89.8013193,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.7936111,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.9189999999999999,..,0.7193666999999999,..,0.875
IRNrl1998,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1998,rl,6,-0.8216941,0.20834,-1.1633717,-0.48001649999999996,42.822776999999995,3.5856779,36.9422652,48.703288799999996,..,..,..,..,..,..,..,..,..,0.22499999999999998,..,..,..,..,..,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.441,..,..,..,0.625
IRQrl1998,Iraq,IRQ,Middle East & North Africa,Upper middle income,1998,rl,6,-1.6197734,0.20834,-1.9614509999999998,-1.2780958,29.087270999999998,3.5856779,23.2067592,34.9677828,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,0.3333333,..,..,0.21,..,..,..,0.3125
ISLrl1998,Iceland,ISL,Europe & Central Asia,High income,1998,rl,7,1.6465176,0.2281413,1.2723659,2.0206693,85.3024363,3.9264718999999997,78.86302239999999,91.7418502,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7122221999999999,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.8999999999999999,..,0.7299333,..,1
ISRrl1998,Israel,ISR,Middle East & North Africa,High income,1998,rl,8,0.9375171,0.1868126,0.6311443999999999,1.2438898,73.100039,3.2151766,67.8271494,78.3729287,..,..,..,..,..,..,..,..,..,0.725,..,..,..,..,0.7083332999999999,..,..,0.7,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.9169999999999999,..,0.6859333,..,0.75
ITArl1998,Italy,ITA,Europe & Central Asia,High income,1998,rl,8,0.7787887,0.1868126,0.472416,1.0851614,70.3682116,3.2151766,65.095322,75.6411013,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,0.4766667,..,..,0.7,..,1,..,..,..,..,..,..,..,1,..,..,0.9059999999999999,..,0.4632,..,0.75
JAMrl1998,Jamaica,JAM,Latin America & Caribbean,Upper middle income,1998,rl,6,-0.1682579,0.20834,-0.5099355,0.17341969999999998,54.068873599999996,3.5856779,48.188361799999996,59.9493854,..,..,..,..,..,..,..,..,..,0.35,..,..,..,..,..,..,..,0.7,..,1,..,..,..,..,..,..,..,0.5,..,..,0.759,..,..,..,0.4375
JORrl1998,Jordan,JOR,Middle East & North Africa,Lower middle income,1998,rl,7,0.23474409999999998,0.1976774,-0.08944679999999999,0.558935,61.0048214,3.4021667,55.425267999999996,66.58437479999999,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.6194444,..,..,0.7,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.587,..,..,..,0.625
JPNrl1998,Japan,JPN,East Asia & Pacific,High income,1998,rl,8,1.3048959999999998,0.1868126,0.9985233,1.6112686999999999,79.4228883,3.2151766,74.1499986,84.6957779,..,..,..,..,..,..,..,..,..,0.725,..,..,..,..,0.6955555999999999,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.9159999999999999,..,0.6163666999999999,..,0.9375
KAZrl1998,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1998,rl,7,-1.1382497999999999,0.20052,-1.4671026,-0.8093969999999999,37.3746308,3.4510902,31.7148428,43.0344188,..,..,..,..,..,..,..,..,..,0.125,..,..,0.2916667,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.6666667,..,..,0.317,..,..,..,0.375
KENrl1998,Kenya,KEN,Sub-Saharan Africa,Lower middle income,1998,rl,6,-1.0959866,0.20834,-1.4376642,-0.754309,38.102010199999995,3.5856779,32.2214984,43.982521999999996,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.3333333,..,..,0.493,..,..,..,0.375
