ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
ADOpv1996,Andorra,ADO,,,1996,pv,1,1.2502075,0.41535,0.5690335,1.9313814999999999,87.2499382,7.0948427,75.6143961,98.88548019999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
AFGpv1996,Afghanistan,AFG,South Asia,Low income,1996,pv,2,-2.8176463,0.36498749999999996,-3.4162258,-2.2190668,17.7644852,6.2345706,7.5397894,27.989181,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.03125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0625
AGOpv1996,Angola,AGO,Sub-Saharan Africa,Lower middle income,1996,pv,4,-2.4803682,0.30406489999999997,-2.9790346,-1.9817018,23.5257349,5.1939148,15.0077147,32.0437551,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,0.03125,..,..,..,..,..,..,..,0.6212120999999999,..,..,..,..,..,..,0.125
ALBpv1996,Albania,ALB,Europe & Central Asia,Upper middle income,1996,pv,4,-0.7225509,0.3277727,-1.2600981,-0.1850037,53.5520676,5.598882,44.3699011,62.734233999999994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.53125,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.4367,..,..,..,0.4375
AREpv1996,United Arab Emirates,ARE,Middle East & North Africa,High income,1996,pv,4,1.0535653999999999,0.30406489999999997,0.5548989999999999,1.5522318,83.8909764,5.1939148,75.37295619999999,92.4089966,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,0.96875,..,..,..,..,..,..,..,0.7979798,..,..,..,..,..,..,0.9375
ARGpv1996,Argentina,ARG,Latin America & Caribbean,Upper middle income,1996,pv,5,0.029370499999999997,0.2913299,-0.4484105,0.5071515,66.3960884,4.976380499999999,58.2348243,74.5573525,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.65625,..,..,..,..,..,..,..,0.8484847999999999,..,..,0.6927,..,..,..,0.625
ARMpv1996,Armenia,ARM,Europe & Central Asia,Upper middle income,1996,pv,3,-1.1966683999999999,0.3435455,-1.7600829999999998,-0.6332538,45.4533819,5.8683067,35.8293588,55.0774049,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,0.27959999999999996,..,..,..,0.375
ATGpv1996,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1996,pv,1,0.7065855,0.41535,0.0254115,1.3877595,77.9640044,7.0948427,66.32846239999999,89.5995465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
AUSpv1996,Australia,AUS,East Asia & Pacific,High income,1996,pv,5,1.503766,0.2913299,1.025985,1.981547,91.5811232,4.9763806,83.419859,99.74238729999999,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,0.9141414,..,..,0.6678,..,..,..,1
AUTpv1996,Austria,AUT,Europe & Central Asia,High income,1996,pv,5,1.4189751,0.2913299,0.9411940999999999,1.8967561,90.1327589,4.976380499999999,81.9714948,98.294023,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8838383999999999,..,..,0.6604,..,..,..,0.9375
AZEpv1996,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1996,pv,4,-1.0281324,0.3022371,-1.5238011999999999,-0.5324635999999999,48.3322465,5.1626929,39.8654301,56.799062799999994,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,0.53125,..,..,..,..,..,..,..,..,..,..,0.5728,..,..,..,0.4375
BDIpv1996,Burundi,BDI,Sub-Saharan Africa,Low income,1996,pv,2,-2.5119284,0.36498749999999996,-3.1105079,-1.9133489,22.9866362,6.2345706,12.7619404,33.211332,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125
BELpv1996,Belgium,BEL,Europe & Central Asia,High income,1996,pv,5,1.2649283999999998,0.2913299,0.7871473999999999,1.7427093999999999,87.50139469999999,4.976380499999999,79.3401306,95.6626588,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6660999999999999,..,..,..,0.875
BENpv1996,Benin,BEN,Sub-Saharan Africa,Lower middle income,1996,pv,3,0.7918822999999999,0.3435455,0.2284677,1.3552969,79.42101029999999,5.8683067,69.7969872,89.0450333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.5364,..,..,..,0.875
BFApv1996,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1996,pv,4,-0.1410872,0.3277727,-0.6786344,0.39646,63.4843981,5.598882,54.3022317,72.6665646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,0.5555555999999999,..,..,0.5677,..,..,..,0.6875
BGDpv1996,Bangladesh,BGD,South Asia,Lower middle income,1996,pv,5,-0.7319877,0.2913299,-1.2097687,-0.2542067,53.3908719,4.976380499999999,45.2296078,61.552136,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.34375,..,..,..,..,..,..,..,0.7979798,..,..,0.4824,..,..,..,0.5625
BGRpv1996,Bulgaria,BGR,Europe & Central Asia,High income,1996,pv,5,-0.1108175,0.2913299,-0.5885985,0.3669635,64.001453,4.976380499999999,55.840188899999994,72.1627171,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.53125,..,..,..,..,..,..,..,0.8232322999999999,..,..,0.5548,..,..,..,0.8125
BHRpv1996,Bahrain,BHR,Middle East & North Africa,High income,1996,pv,4,-0.2912134,0.30406489999999997,-0.7898797999999999,0.207453,60.920002399999994,5.1939147,52.4019822,69.4380225,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.6767677,..,..,..,..,..,..,0.8125
BHSpv1996,"Bahamas, The",BHS,Latin America & Caribbean,High income,1996,pv,3,1.0179363,0.3462368,0.4501079,1.5857647,83.2823744,5.9142791,73.5829566,92.9817922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8535353999999999,..,..,..,..,..,..,0.875
BIHpv1996,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1996,pv,4,-0.7557254999999999,0.3022371,-1.2513942999999998,-0.2600567,52.9853923,5.1626929,44.518575899999995,61.4522087,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.5996,..,..,..,0.4375
BLRpv1996,Belarus,BLR,Europe & Central Asia,Upper middle income,1996,pv,3,0.0987897,0.3435455,-0.46462489999999995,0.6622043,67.5818795,5.8683067,57.9578564,77.2059025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,..,..,..,0.651,..,..,..,0.6875
BLZpv1996,Belize,BLZ,Latin America & Caribbean,Upper middle income,1996,pv,2,0.353597,0.36498749999999996,-0.2449825,0.9521765,71.9343959,6.2345706,61.7097001,82.15909169999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
BMUpv1996,Bermuda,BMU,North America,High income,1996,pv,1,0.7065855,0.41535,0.0254115,1.3877595,77.9640044,7.0948427,66.32846239999999,89.5995465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
BOLpv1996,Bolivia,BOL,Latin America & Caribbean,Lower middle income,1996,pv,5,-0.22836199999999998,0.2913299,-0.706143,0.249419,61.993604899999994,4.9763806,53.832340699999996,70.15486899999999,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.5606061,..,..,0.6344,..,..,..,0.625
BRApv1996,Brazil,BRA,Latin America & Caribbean,Upper middle income,1996,pv,5,-0.0325198,0.2913299,-0.5103008,0.44526119999999997,65.3389031,4.9763806,57.1776389,73.50016719999999,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,0.7020202,..,..,0.6454,..,..,..,0.75
BRBpv1996,Barbados,BRB,Latin America & Caribbean,High income,1996,pv,3,0.8856216,0.3435455,0.32220699999999997,1.4490361999999999,81.0222275,5.8683067,71.39820449999999,90.6462506,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.6091,..,..,..,0.875
BRNpv1996,Brunei Darussalam,BRN,East Asia & Pacific,High income,1996,pv,3,1.4318661,0.3462368,0.8640376999999999,1.9996945,90.3529578,5.898311,80.65353999999999,100.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8838383999999999,..,..,..,..,..,..,1
BTNpv1996,Bhutan,BTN,South Asia,Lower middle income,1996,pv,2,0.4494235,0.36498749999999996,-0.14915599999999998,1.048003,73.5712659,6.2345706,63.346570099999994,83.79596169999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
BWApv1996,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1996,pv,5,1.1466125,0.2913299,0.6688315,1.6243934999999998,85.48036979999999,4.976380499999999,77.3191057,93.6416339,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,0.7929293,..,..,0.6612,..,..,..,1
CAFpv1996,Central African Republic,CAF,Sub-Saharan Africa,Low income,1996,pv,3,-1.8630763,0.3435455,-2.4264908999999997,-1.2996617,34.0700685,5.8683067,24.4460454,43.6940915,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,..,..,..,0.371,..,..,..,0.1875
CANpv1996,Canada,CAN,North America,High income,1996,pv,5,1.2923304,0.2913299,0.8145494,1.7701114,87.96946469999999,4.976380499999999,79.80820059999999,96.1307288,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.7424242,..,..,0.6527,..,..,..,0.9375
CHEpv1996,Switzerland,CHE,Europe & Central Asia,High income,1996,pv,5,1.5169838999999998,0.2913299,1.0392029,1.9947648999999998,91.806906,4.976380499999999,83.6456419,99.9681701,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6495,..,..,..,1
CHLpv1996,Chile,CHL,Latin America & Caribbean,High income,1996,pv,5,0.6700495,0.2913299,0.19226849999999998,1.1478305,77.3399111,4.976380499999999,69.178647,85.50117519999999,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.6829,..,..,..,0.75
CHNpv1996,China,CHN,East Asia & Pacific,Upper middle income,1996,pv,4,-0.1153939,0.30406489999999997,-0.6140603,0.38327249999999996,63.9232808,5.1939148,55.4052606,72.441301,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.46875,..,..,..,..,..,..,..,0.9141414,..,..,..,..,..,..,0.6875
CIVpv1996,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1996,pv,5,-0.0382555,0.2913299,-0.5160365,0.43952549999999996,65.24092809999999,4.976380499999999,57.079663999999994,73.4021922,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.5606061,..,..,0.35769999999999996,..,..,..,0.6875
CMRpv1996,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1996,pv,5,-1.0798005,0.2913299,-1.5575815,-0.6020194999999999,47.4496727,4.9763806,39.288408499999996,55.6109368,..,..,..,..,..,..,..,..,..,0.0625,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.5050505,..,..,0.2442,..,..,..,0.6875
CODpv1996,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1996,pv,3,-2.6723955999999998,0.3462368,-3.240224,-2.1045672,20.2455996,5.9142791,10.5461818,29.945017399999998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,0.1767677,..,..,..,..,..,..,0.1875
COGpv1996,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1996,pv,4,-1.9134951999999998,0.3277727,-2.4510424,-1.375948,33.208833,5.598882,24.026666499999997,42.3909994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.6464646,..,..,0.2602,..,..,..,0.1875
COLpv1996,Colombia,COL,Latin America & Caribbean,Upper middle income,1996,pv,5,-2.0040204999999998,0.2913299,-2.4818015,-1.5262395,31.662516,4.9763806,23.5012518,39.8237801,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.5505051,..,..,0.2519,..,..,..,0.125
COMpv1996,Comoros,COM,Sub-Saharan Africa,Lower middle income,1996,pv,3,-0.0505752,0.3435455,-0.6139897999999999,0.5128394,65.0304879,5.8683067,55.406464899999996,74.654511,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.4599,..,..,..,0.625
CPVpv1996,Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,1996,pv,2,1.1015198,0.5245728,0.2412204,1.9618191999999999,84.7101143,8.960543,70.0148238,99.4054049,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.6733,..,..,..,..
CRIpv1996,Costa Rica,CRI,Latin America & Caribbean,High income,1996,pv,5,0.7332818999999999,0.2913299,0.2555009,1.2110629,78.42002169999999,4.9763806,70.2587575,86.58128579999999,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,0.84375,..,..,..,..,..,..,..,0.7878788,..,..,0.6848,..,..,..,0.75
CUBpv1996,Cuba,CUB,Latin America & Caribbean,Upper middle income,1996,pv,5,0.2587992,0.2913299,-0.21898179999999998,0.7365802,70.3150978,4.976380499999999,62.1538337,78.4763619,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.8787879,..,..,0.5896,..,..,..,0.8125
CYMpv1996,Cayman Islands,CYM,Latin America & Caribbean,High income,1996,pv,1,0.7065855,0.41535,0.0254115,1.3877595,77.9640044,7.0948427,66.32846239999999,89.5995465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
CYPpv1996,Cyprus,CYP,Europe & Central Asia,High income,1996,pv,5,0.519701,0.2913299,0.04192,0.997482,74.7717181,4.976380499999999,66.61045399999999,82.9329822,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,..,..,0.84375,..,..,..,..,..,..,..,0.6565656999999999,..,..,0.631,..,..,..,0.8125
CZEpv1996,Czechia,CZE,Europe & Central Asia,High income,1996,pv,5,1.1043612,0.2913299,0.6265801999999999,1.5821421999999998,84.75865,4.976380499999999,76.59738589999999,92.9199141,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8787879,..,..,0.6709999999999999,..,..,..,0.875
DEUpv1996,Germany,DEU,Europe & Central Asia,High income,1996,pv,5,1.2778169,0.2913299,0.8000358999999999,1.7555979,87.7215509,4.976380499999999,79.5602868,95.882815,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6799999999999999,..,..,..,0.875
DJIpv1996,Djibouti,DJI,Middle East & North Africa,Lower middle income,1996,pv,3,-0.7563097,0.3435455,-1.3197242999999999,-0.19289509999999999,52.9754132,5.8683067,43.3513902,62.5994363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,0.5207999999999999,..,..,..,0.4375
DMApv1996,Dominica,DMA,Latin America & Caribbean,Upper middle income,1996,pv,1,0.7065855,0.41535,0.0254115,1.3877595,77.9640044,7.0948427,66.32846239999999,89.5995465,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
DNKpv1996,Denmark,DNK,Europe & Central Asia,High income,1996,pv,5,1.4390170999999998,0.2913299,0.9612360999999999,1.9167980999999998,90.4751083,4.976380499999999,82.31384419999999,98.6363724,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.6589999999999999,..,..,..,0.9375
DOMpv1996,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1996,pv,5,-0.19424829999999998,0.2913299,-0.6720292999999999,0.28353269999999997,62.5763214,4.9763806,54.4150573,70.7375856,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.7676767999999999,..,..,0.49069999999999997,..,..,..,0.6875
DZApv1996,Algeria,DZA,Middle East & North Africa,Upper middle income,1996,pv,5,-2.0349494,0.2913299,-2.5127303999999997,-1.5571684,31.1342008,4.9763806,22.972936699999998,39.295465,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.5858586,..,..,0.5367999999999999,..,..,..,0.1875
ECUpv1996,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1996,pv,5,-0.8752059,0.2913299,-1.3529868999999999,-0.39742489999999997,50.9444758,4.9763806,42.783211699999995,59.10574,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,0.7676767999999999,..,..,0.49079999999999996,..,..,..,0.5625
EGYpv1996,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1996,pv,5,-0.7883503,0.2913299,-1.2661312999999998,-0.3105693,52.4281085,4.976380499999999,44.2668444,60.5893726,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.46875,..,..,..,..,..,..,..,0.7272727,..,..,0.3414,..,..,..,0.5
ERIpv1996,Eritrea,ERI,Sub-Saharan Africa,Low income,1996,pv,2,-1.6951360999999998,0.36498749999999996,-2.2937156,-1.0965566,36.938755799999996,6.2345706,26.71406,47.163451599999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.71875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1875
ESPpv1996,Spain,ESP,Europe & Central Asia,High income,1996,pv,5,0.19153399999999998,0.2913299,-0.286247,0.669315,69.1661005,4.976380499999999,61.004836399999995,77.3273646,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,0.7929293,..,..,0.5925,..,..,..,0.6875
ESTpv1996,Estonia,EST,Europe & Central Asia,High income,1996,pv,4,0.7453453,0.3022371,0.2496765,1.2410141,78.6260838,5.1626929,70.1592675,87.0929002,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,..,..,0.84375,..,..,..,..,..,..,..,..,..,..,0.6517,..,..,..,0.875
ETHpv1996,Ethiopia,ETH,Sub-Saharan Africa,,1996,pv,5,-1.3493701,0.2913299,-1.8271511,-0.8715891,42.8449925,4.976380499999999,34.6837284,51.0062566,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.7373737,..,..,0.37029999999999996,..,..,..,0.375
FINpv1996,Finland,FIN,Europe & Central Asia,High income,1996,pv,5,1.5567758999999999,0.2913299,1.0789948999999999,2.0345569,92.48661709999999,4.7788558,84.32535299999999,100.0,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8787879,..,..,0.6694,..,..,..,1
FJIpv1996,Fiji,FJI,East Asia & Pacific,Upper middle income,1996,pv,3,0.8005329999999999,0.3435455,0.23711839999999998,1.3639476,79.5687781,5.8683067,69.944755,89.1928011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,..,0.6309,..,..,..,0.875
FRApv1996,France,FRA,Europe & Central Asia,High income,1996,pv,5,0.8188274,0.2913299,0.34104639999999997,1.2966084,79.8812757,4.976380499999999,71.72001159999999,88.0425398,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,0.7676767999999999,..,..,0.6626,..,..,..,0.75
GABpv1996,Gabon,GAB,Sub-Saharan Africa,Upper middle income,1996,pv,5,-0.0643226,0.2913299,-0.5421036,0.4134584,64.7956603,4.976380499999999,56.6343962,72.95692439999999,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.6161616,..,..,0.3077,..,..,..,0.9375
GBRpv1996,United Kingdom,GBR,Europe & Central Asia,High income,1996,pv,5,1.0516906,0.2913299,0.5739096,1.5294716,83.8589518,4.976380499999999,75.6976877,92.0202159,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,0.7626263,..,..,0.6738,..,..,..,0.875
GEOpv1996,Georgia,GEO,Europe & Central Asia,Upper middle income,1996,pv,3,-2.0112427999999998,0.3435455,-2.5746574,-1.4478282,31.5391475,5.8683067,21.915124499999997,41.1631706,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.28125,..,..,..,..,..,..,..,..,..,..,0.3094,..,..,..,0.25
GHApv1996,Ghana,GHA,Sub-Saharan Africa,Lower middle income,1996,pv,5,-0.6095455,0.2913299,-1.0873264999999999,-0.1317645,55.4823806,4.976380499999999,47.321116499999995,63.643644699999996,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.71875,..,..,..,..,..,..,..,0.6515152,..,..,0.42769999999999997,..,..,..,0.5
GINpv1996,Guinea,GIN,Sub-Saharan Africa,Lower middle income,1996,pv,4,-0.9783236999999999,0.3277727,-1.5158709,-0.44077649999999996,49.1830588,5.598882,40.0008923,58.3652253,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.5,..,..,0.3565,..,..,..,0.625
GMBpv1996,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1996,pv,4,0.3864824,0.3277727,-0.1510648,0.9240296,72.4961312,5.598882,63.3139647,81.6782976,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8232322999999999,..,..,0.39699999999999996,..,..,..,0.8125
GNBpv1996,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1996,pv,4,-1.7825312999999998,0.3277727,-2.3200784999999997,-1.2449841,35.445906,5.598882,26.2637395,44.6280724,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.65625,..,..,..,..,..,..,..,0.4090909,..,..,0.6225999999999999,..,..,..,0.125
GNQpv1996,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1996,pv,4,-0.19905489999999998,0.3022371,-0.6947236999999999,0.2966139,62.494217,5.1626929,54.027400699999994,70.96103339999999,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.3388,..,..,..,0.9375
GRCpv1996,Greece,GRC,Europe & Central Asia,High income,1996,pv,5,0.6534504999999999,0.2913299,0.17566949999999998,1.1312315,77.0563736,4.976380499999999,68.8951095,85.2176377,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.7011,..,..,..,0.8125
GRDpv1996,Grenada,GRD,Latin America & Caribbean,Upper middle income,1996,pv,2,0.691257,0.36498749999999996,0.0926775,1.2898365,77.70216909999999,6.2345706,67.4774733,87.9268649,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125
GTMpv1996,Guatemala,GTM,Latin America & Caribbean,Upper middle income,1996,pv,5,-1.4237564999999999,0.2913299,-1.9015374999999999,-0.9459755,41.574353699999996,4.976380499999999,33.4130896,49.7356178,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,0.7676767999999999,..,..,0.219,..,..,..,0.5
GUFpv1996,French Guiana,GUF,,,1996,pv,1,-0.1088475,0.41535,-0.7900214999999999,0.5723265,64.0351038,7.0948427,52.3995617,75.6706458,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875
GUYpv1996,Guyana,GUY,Latin America & Caribbean,High income,1996,pv,4,-0.47238339999999995,0.3277727,-1.0099306,0.0651638,57.825328799999994,5.598882,48.643162399999994,67.0074953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,0.6818181999999999,..,..,0.4588,..,..,..,0.5625
HKGpv1996,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1996,pv,4,0.736155,0.31509139999999997,0.2194051,1.2529048999999999,78.4690988,5.3822654,69.6421835,87.2960141,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8838383999999999,..,..,0.6563,..,..,..,0.9375
HNDpv1996,Honduras,HND,Latin America & Caribbean,Lower middle income,1996,pv,5,-0.6128686,0.2913299,-1.0906495999999999,-0.1350876,55.4256168,4.976380499999999,47.264352699999996,63.5868809,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.65625,..,..,..,..,..,..,..,0.5808080999999999,..,..,0.4451,..,..,..,0.625
