ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
ADOrq1996,Andorra,ADO,,,1996,rq,1,1.4172329,0.48491779999999995,0.6219677,2.2124981,77.2145681,7.6478427,64.6721061,89.7570301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9166667
AFGrq1996,Afghanistan,AFG,South Asia,Low income,1996,rq,1,-2.4898792,0.48491779999999995,-3.2851443999999996,-1.6946139999999998,15.5938597,7.6478427,3.0513977,28.1363217,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
AGOrq1996,Angola,AGO,Sub-Saharan Africa,Lower middle income,1996,rq,4,-1.6547732,0.2792826,-2.1127967,-1.1967497,28.7646677,4.4046837,21.540986399999998,35.988349,..,..,..,..,..,..,..,..,..,0.1428571,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0.25
ALBrq1996,Albania,ALB,Europe & Central Asia,Upper middle income,1996,rq,4,-0.7899984,0.3066326,-1.2928758999999999,-0.2871209,42.4033948,4.8360321,34.4723022,50.3344874,..,..,..,..,..,..,..,..,0.4725,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.375
ARErq1996,United Arab Emirates,ARE,Middle East & North Africa,High income,1996,rq,4,0.47337419999999997,0.2792826,0.0153507,0.9313977,62.3285755,4.4046837,55.1048942,69.5522568,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.75
ARGrq1996,Argentina,ARG,Latin America & Caribbean,Upper middle income,1996,rq,6,0.235173,0.24054029999999998,-0.15931309999999999,0.6296590999999999,58.571804199999995,3.7936623,52.350198,64.7934104,..,..,..,..,..,..,..,..,..,0.6071428999999999,..,..,..,..,0.45999999999999996,..,..,0.7,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.5062778,..,0.625
ARMrq1996,Armenia,ARM,Europe & Central Asia,Upper middle income,1996,rq,3,-0.7676027999999999,0.3384282,-1.322625,-0.21258059999999998,42.756605199999996,5.337492999999999,34.0031167,51.5100938,..,..,..,..,..,..,..,..,0.4166667,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4583333
ATGrq1996,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1996,rq,1,0.5292526,0.48491779999999995,-0.2660126,1.3245178,63.209857299999996,7.6478427,50.667395299999995,75.7523192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7083332999999999
AUSrq1996,Australia,AUS,East Asia & Pacific,High income,1996,rq,6,0.9279464,0.24054029999999998,0.5334603,1.3224325,69.4978249,3.7936623,63.276218699999994,75.7194311,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,0.4608333,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.5706110999999999,..,1
AUTrq1996,Austria,AUT,Europe & Central Asia,High income,1996,rq,6,1.3555332,0.24054029999999998,0.9610470999999999,1.7500193,76.2414762,3.7936623,70.0198699,82.46308239999999,..,..,..,..,..,..,..,..,..,0.8214286,..,..,..,..,0.5808333,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,0.5962444,..,1
AZErq1996,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1996,rq,4,-1.2749156,0.2695171,-1.7169235999999999,-0.8329076,34.7555617,4.250667099999999,27.7844676,41.726655799999996,..,..,..,..,..,..,..,..,0.3333333,0.3214286,..,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2916667
BDIrq1996,Burundi,BDI,Sub-Saharan Africa,Low income,1996,rq,2,-1.7948294999999999,0.4123728,-2.4711209,-1.1185380999999999,26.5557809,6.503705,15.8897047,37.221857,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125
BELrq1996,Belgium,BEL,Europe & Central Asia,High income,1996,rq,6,1.0682539,0.24054029999999998,0.6737677999999999,1.46274,71.7106735,3.7936623,65.4890673,77.9322797,..,..,..,..,..,..,..,..,..,0.8214286,..,..,..,..,0.5008332999999999,..,..,0.7,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,0.5525222,..,0.9166667
BENrq1996,Benin,BEN,Sub-Saharan Africa,Lower middle income,1996,rq,2,-0.2724722,0.4123728,-0.9487635999999999,0.4038192,50.5655182,6.5037049,39.8994421,61.2315943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5
BFArq1996,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1996,rq,3,-0.6527381999999999,0.35839879999999996,-1.2405122,-0.0649642,44.5681832,5.6524579,35.2981522,53.838214099999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.375
BGDrq1996,Bangladesh,BGD,South Asia,Lower middle income,1996,rq,4,-1.1594086,0.2792826,-1.6174320999999998,-0.7013851,36.5772712,4.4046837,29.3535899,43.8009524,..,..,..,..,..,..,..,..,..,0.1785714,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.375
BGRrq1996,Bulgaria,BGR,Europe & Central Asia,High income,1996,rq,5,-0.5183842,0.2526091,-0.9326631,-0.1041053,46.687136599999995,3.9840041,40.1533698,53.2209034,..,..,..,..,..,..,..,..,0.4166667,0.46428569999999997,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.5416667
BHRrq1996,Bahrain,BHR,Middle East & North Africa,High income,1996,rq,4,0.26813709999999996,0.2792826,-0.18988639999999998,0.7261605999999999,59.0916949,4.4046837,51.8680136,66.3153761,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.8333332999999999
BHSrq1996,"Bahamas, The",BHS,Latin America & Caribbean,High income,1996,rq,3,0.5528088,0.35839879999999996,-0.0349652,1.1405828,63.581371999999995,5.6524579,54.311341,72.85140299999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.8333332999999999
BIHrq1996,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1996,rq,3,-1.3275195,0.28702069999999996,-1.7982334,-0.8568056,33.925923399999995,4.5267238,26.5020965,41.3497504,..,..,..,..,..,..,..,..,0.0833333,0.4285714,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2916667
BLRrq1996,Belarus,BLR,Europe & Central Asia,Upper middle income,1996,rq,3,-1.1986191,0.3384282,-1.7536413,-0.6435968999999999,35.9588659,5.337492999999999,27.2053773,44.712354399999995,..,..,..,..,..,..,..,..,0.3333333,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333
BLZrq1996,Belize,BLZ,Latin America & Caribbean,Upper middle income,1996,rq,2,0.2960568,0.4123728,-0.3802346,0.9723482,59.5320282,6.5037049,48.8659521,70.1981043,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625
BMUrq1996,Bermuda,BMU,North America,High income,1996,rq,1,1.4172329,0.48491779999999995,0.6219677,2.2124981,77.2145681,7.6478427,64.6721061,89.7570301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9166667
BOLrq1996,Bolivia,BOL,Latin America & Caribbean,Lower middle income,1996,rq,4,0.0406637,0.2792826,-0.4173598,0.4986872,55.5041162,4.4046837,48.280434899999996,62.727797499999994,..,..,..,..,..,..,..,..,..,0.5714286,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.4583333
BRArq1996,Brazil,BRA,Latin America & Caribbean,Upper middle income,1996,rq,6,-0.1070223,0.24054029999999998,-0.5015084,0.2874638,53.174898199999994,3.7936623,46.953291899999996,59.3965044,..,..,..,..,..,..,..,..,..,0.6428571,..,..,..,..,0.3883333,..,..,0.5,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,0.4699333,..,0.5416667
BRBrq1996,Barbados,BRB,Latin America & Caribbean,High income,1996,rq,2,1.3783182999999999,0.4123728,0.7020269,2.0546097,76.6008296,6.503705,65.93475339999999,87.2669057,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9166667
BRNrq1996,Brunei Darussalam,BRN,East Asia & Pacific,High income,1996,rq,2,1.2229837,0.403001,0.5620621,1.8839053,74.1509822,6.3558978999999995,63.7273097,84.57465479999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9090908999999999,..,..,..,..,..,..,0.8333332999999999
BTNrq1996,Bhutan,BTN,South Asia,Lower middle income,1996,rq,1,-0.1811311,0.48491779999999995,-0.9763963,0.6141341,52.0060971,7.6478427,39.4636351,64.54855909999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5416667
BWArq1996,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1996,rq,4,0.4320019,0.2792826,-0.0260216,0.8900254,61.6760756,4.4046837,54.452394299999995,68.89975679999999,..,..,..,..,..,..,..,..,..,0.6785713999999999,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.7083332999999999
CAFrq1996,Central African Republic,CAF,Sub-Saharan Africa,Low income,1996,rq,1,-1.4243032,0.48491779999999995,-2.2195684,-0.629038,32.399507,7.6478427,19.857045,44.941969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25
CANrq1996,Canada,CAN,North America,High income,1996,rq,6,1.1846908,0.24054029999999998,0.7902047,1.5791769,73.5470488,3.7936623,67.3254426,79.768655,..,..,..,..,..,..,..,..,..,0.8928571,..,..,..,..,0.5608333,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.5925,..,1
CHErq1996,Switzerland,CHE,Europe & Central Asia,High income,1996,rq,6,1.2576178999999998,0.24054029999999998,0.8631318,1.652104,74.6972128,3.7936623,68.47560659999999,80.918819,..,..,..,..,..,..,..,..,..,0.9285713999999999,..,..,..,..,0.5491667,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,0.5701111,..,1
CHLrq1996,Chile,CHL,Latin America & Caribbean,High income,1996,rq,6,1.2894181,0.24054029999999998,0.894932,1.6839042,75.19874709999999,3.7936623,68.9771409,81.4203533,..,..,..,..,..,..,..,..,..,0.8571428999999999,..,..,..,..,0.55625,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.6741332999999999,..,0.875
CHNrq1996,China,CHN,East Asia & Pacific,Upper middle income,1996,rq,6,-0.3310381,0.24054029999999998,-0.7255242,0.06344799999999999,49.6418508,3.7936623,43.420244499999995,55.863457,..,..,..,..,..,..,..,..,..,0.39285709999999996,..,..,..,..,0.535,..,..,0.5,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,0.4173444,..,0.4166667
CIVrq1996,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1996,rq,4,-0.7691152,0.2792826,-1.2271387,-0.31109169999999997,42.7327525,4.4046837,35.509071299999995,49.9564338,..,..,..,..,..,..,..,..,..,0.3214286,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.4583333
CMRrq1996,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1996,rq,4,-1.4580138999999999,0.2792826,-1.9160374,-0.9999904,31.8678414,4.4046837,24.6441601,39.0915226,..,..,..,..,..,..,..,..,..,0.2142857,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,0.18181819999999999,..,..,..,..,..,..,0.2916667
CODrq1996,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1996,rq,3,-2.0546183,0.35839879999999996,-2.6423923,-1.4668443,22.4585424,5.6524579,13.1885114,31.7285734,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.18181819999999999,..,..,..,..,..,..,0.125
COGrq1996,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1996,rq,3,-1.4920822,0.35839879999999996,-2.0798562,-0.9043082,31.330535899999997,5.6524579,22.060504899999998,40.6005669,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.25
COLrq1996,Colombia,COL,Latin America & Caribbean,Upper middle income,1996,rq,6,-0.3002389,0.24054029999999998,-0.6947249999999999,0.09424719999999999,50.1275979,3.7936623,43.9059917,56.349204099999994,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.2975,..,..,0.7,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.5040778,..,0.4166667
COMrq1996,Comoros,COM,Sub-Saharan Africa,Lower middle income,1996,rq,1,-1.6018993,0.48491779999999995,-2.3971644999999997,-0.8066340999999999,29.5985642,7.6478427,17.056102199999998,42.1410262,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2083333
CPVrq1996,Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,1996,rq,1,-0.5076558999999999,0.6264067999999999,-1.5349631,0.5196512999999999,46.8563371,9.8793256,30.6542432,63.0584311,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CRIrq1996,Costa Rica,CRI,Latin America & Caribbean,High income,1996,rq,5,0.19892569999999998,0.2637523,-0.23362809999999998,0.6314795,58.000132799999996,4.1597488,51.1781448,64.8221207,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,0.30374999999999996,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.7083332999999999
CUBrq1996,Cuba,CUB,Latin America & Caribbean,Upper middle income,1996,rq,4,-1.3307202999999999,0.2792826,-1.7887438,-0.8726967999999999,33.875442299999996,4.4046837,26.651761,41.0991236,..,..,..,..,..,..,..,..,..,0.1785714,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.375
CYMrq1996,Cayman Islands,CYM,Latin America & Caribbean,High income,1996,rq,1,1.2396368,0.48491779999999995,0.4443716,2.0349019999999998,74.41362529999999,7.6478427,61.8711633,86.9560873,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
CYPrq1996,Cyprus,CYP,Europe & Central Asia,High income,1996,rq,4,0.9022325,0.2792826,0.44420899999999996,1.360256,69.0922801,4.4046837,61.868598899999995,76.31596139999999,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.875
CZErq1996,Czechia,CZE,Europe & Central Asia,High income,1996,rq,7,0.4601161,0.22286309999999998,0.0946206,0.8256116,62.119476399999996,3.5148677999999998,56.3550932,67.8838597,..,..,..,..,..,..,..,..,0.6108333,0.5357143,..,..,..,..,0.5883333,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.5109667,..,0.75
DEUrq1996,Germany,DEU,Europe & Central Asia,High income,1996,rq,6,1.1551753,0.24054029999999998,0.7606892,1.5496614,73.08154739999999,3.7936623,66.8599412,79.3031537,..,..,..,..,..,..,..,..,..,0.8214286,..,..,..,..,0.5408333,..,..,0.7,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.5682332999999999,..,1
DJIrq1996,Djibouti,DJI,Middle East & North Africa,Lower middle income,1996,rq,2,-0.9146377,0.4123728,-1.5909290999999999,-0.23834629999999998,40.437656,6.503705,29.771579799999998,51.103732099999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2916667
DMArq1996,Dominica,DMA,Latin America & Caribbean,Upper middle income,1996,rq,1,0.7068487999999999,0.48491779999999995,-0.08841639999999999,1.502114,66.0108016,7.6478427,53.4683396,78.5532636,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
DNKrq1996,Denmark,DNK,Europe & Central Asia,High income,1996,rq,6,1.5163505,0.24054029999999998,1.1218644,1.9108365999999999,78.7777934,3.7936623,72.5561872,84.9993997,..,..,..,..,..,..,..,..,..,0.9285713999999999,..,..,..,..,0.6004167,..,..,0.7,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.6821667,..,1
DOMrq1996,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1996,rq,4,-0.5596561,0.2792826,-1.0176796,-0.10163259999999999,46.0362201,4.4046837,38.8125388,53.2599014,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.5
DZArq1996,Algeria,DZA,Middle East & North Africa,Upper middle income,1996,rq,4,-0.8988005,0.2792826,-1.356824,-0.440777,40.6874311,4.4046837,33.463749799999995,47.9111124,..,..,..,..,..,..,..,..,..,0.3214286,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.25
ECUrq1996,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1996,rq,4,-0.4950283,0.2792826,-0.9530518,-0.0370048,47.0554923,4.4046837,39.831810999999995,54.2791736,..,..,..,..,..,..,..,..,..,0.46428569999999997,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0.4583333
EGYrq1996,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1996,rq,5,-0.3276597,0.2637523,-0.7602135,0.10489409999999999,49.6951329,4.1597487,42.873145,56.5171208,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,0.6783332999999999,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.4166667
ERIrq1996,Eritrea,ERI,Sub-Saharan Africa,Low income,1996,rq,1,-1.4243032,0.48491779999999995,-2.2195684,-0.629038,32.399507,7.6478427,19.857045,44.941969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25
ESPrq1996,Spain,ESP,Europe & Central Asia,High income,1996,rq,6,0.8896796,0.24054029999999998,0.49519349999999995,1.2841657,68.8943031,3.7936623,62.6726969,75.1159093,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.6345833,..,..,0.6,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.4859111,..,0.9166667
ESTrq1996,Estonia,EST,Europe & Central Asia,High income,1996,rq,4,0.8318428,0.2695171,0.3898348,1.2738508,67.9821346,4.250667099999999,61.0110405,74.9532287,..,..,..,..,..,..,..,..,0.5,0.75,..,..,..,..,..,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7916667
ETHrq1996,Ethiopia,ETH,Sub-Saharan Africa,,1996,rq,4,-1.4755989999999999,0.2792826,-1.9336225,-1.0175755,31.5904994,4.4046837,24.3668181,38.8141806,..,..,..,..,..,..,..,..,..,0.1071429,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.25
FINrq1996,Finland,FIN,Europe & Central Asia,High income,1996,rq,6,1.2548466999999999,0.24054029999999998,0.8603605999999999,1.6493327999999998,74.65350699999999,3.7936623,68.4319008,80.8751132,..,..,..,..,..,..,..,..,..,0.8928571,..,..,..,..,0.6395833,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.586,..,1
FJIrq1996,Fiji,FJI,East Asia & Pacific,Upper middle income,1996,rq,2,-0.2724722,0.4123728,-0.9487635999999999,0.4038192,50.5655182,6.5037049,39.8994421,61.2315943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5
FRArq1996,France,FRA,Europe & Central Asia,High income,1996,rq,6,0.7197901,0.24054029999999998,0.325304,1.1142762,66.2149043,3.7936623,59.9932981,72.4365105,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.4775,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.5234778,..,0.9166667
GABrq1996,Gabon,GAB,Sub-Saharan Africa,Upper middle income,1996,rq,4,-0.43861239999999996,0.2792826,-0.8966358999999999,0.0194111,47.9452512,4.4046837,40.7215699,55.1689325,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0.5833332999999999
GBRrq1996,United Kingdom,GBR,Europe & Central Asia,High income,1996,rq,6,1.73324,0.24054029999999998,1.3387539,2.1277261,82.198449,3.7936623,75.9768428,88.4200552,..,..,..,..,..,..,..,..,..,0.8928571,..,..,..,..,0.6770832999999999,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,0.6404,..,1
GEOrq1996,Georgia,GEO,Europe & Central Asia,Upper middle income,1996,rq,3,-1.0271109999999999,0.3384282,-1.5821332,-0.4720888,38.6637923,5.337492999999999,29.9103037,47.4172808,..,..,..,..,..,..,..,..,0.4166667,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333
GHArq1996,Ghana,GHA,Sub-Saharan Africa,Lower middle income,1996,rq,4,-0.642087,0.2792826,-1.1001105,-0.1840635,44.736167699999996,4.4046837,37.5124864,51.959849,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.5
GINrq1996,Guinea,GIN,Sub-Saharan Africa,Lower middle income,1996,rq,3,-0.9411217,0.35839879999999996,-1.5288956999999999,-0.3533477,40.0199657,5.6524579,30.749934699999997,49.289996699999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.25
GMBrq1996,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1996,rq,3,-1.2010431,0.35839879999999996,-1.7888171,-0.6132691,35.9206359,5.6524579,26.650604899999998,45.1906669,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.375
GNBrq1996,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1996,rq,2,-1.3524726999999999,0.403001,-2.0133943,-0.6915511,33.532376,6.3558978999999995,23.1087035,43.956048599999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.25
GNQrq1996,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1996,rq,2,-1.6785698,0.3281202,-2.2166869,-1.1404527,28.3893615,5.1749214,19.902490399999998,36.8762326,..,..,..,..,..,..,..,..,..,0.0714286,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2916667
GRCrq1996,Greece,GRC,Europe & Central Asia,High income,1996,rq,6,0.3661329,0.24054029999999998,-0.0283532,0.7606189999999999,60.6372278,3.7936623,54.415621599999994,66.8588341,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.3679167,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.5172667,..,0.75
GRDrq1996,Grenada,GRD,Latin America & Caribbean,Upper middle income,1996,rq,1,0.3516569,0.48491779999999995,-0.44360829999999996,1.1469221,60.4089208,7.6478427,47.8664588,72.95138279999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667
GTMrq1996,Guatemala,GTM,Latin America & Caribbean,Upper middle income,1996,rq,5,-0.5211481,0.2637523,-0.9537019,-0.0885943,46.643546,4.1597488,39.821557999999996,53.4655339,..,..,..,..,..,..,..,..,..,0.46428569999999997,..,..,..,..,0.25958329999999996,..,..,0.6,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.4583333
GUFrq1996,French Guiana,GUF,,,1996,rq,1,0.8844449,0.48491779999999995,0.0891797,1.6797100999999999,68.8117444,7.6478427,56.269282399999994,81.3542064,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7916667
GUYrq1996,Guyana,GUY,Latin America & Caribbean,High income,1996,rq,3,-0.5944607,0.35839879999999996,-1.1822347,-0.006686699999999999,45.4873021,5.6524579,36.2172711,54.7573331,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.4583333
HKGrq1996,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1996,rq,6,1.3707155,0.24054029999999998,0.9762293999999999,1.7652016,76.4809226,3.7936623,70.2593164,82.7025288,..,..,..,..,..,..,..,..,..,0.7857143,..,..,..,..,0.7658332999999999,..,..,0.8999999999999999,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.7371111,..,0.7083332999999999
