ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
SLVva1996,El Salvador,SLV,Latin America & Caribbean,Upper middle income,1996,va,7,-0.44606969999999996,0.1938256,-0.7639437,-0.1281957,49.041909399999994,3.3924306,43.4783232,54.6054956,..,..,..,..,..,..,..,..,..,0.125,..,..,0.6011111,..,..,..,..,..,..,1,..,..,..,0.31,..,..,..,0.5833332999999999,..,..,0.5045889,..,..,..,0.5
SMRva1996,San Marino,SMR,Europe & Central Asia,High income,1996,va,2,1.3607439,0.371378,0.751684,1.9698038,80.6656445,6.5000390999999995,70.00558029999999,91.32570869999999,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SOMva1996,Federal Republic of Somalia,SOM,Sub-Saharan Africa,Low income,1996,va,4,-2.1587535,0.23039939999999998,-2.5366085,-1.7808985,19.06568,4.0325628,12.4522771,25.679083,..,..,..,..,..,..,..,..,..,..,..,..,0.0466667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0833333,..,..,0.3204333,..,..,..,0.0625
SRBva1996,Serbia,SRB,Europe & Central Asia,Upper middle income,1996,va,6,-1.380423,0.1939854,-1.6985591,-1.0622869,32.688401,3.3952278,27.120227399999997,38.2565746,..,..,..,..,..,..,..,..,..,0.125,..,..,0.25,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,0.25,..,..,0.43647779999999997,..,..,..,0.25
STPva1996,São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,1996,va,4,0.3614554,0.24508,-0.0404758,0.7633865999999999,63.175608499999996,4.28951,56.1408121,70.2104049,..,..,..,..,..,..,..,..,..,..,..,..,0.7844443999999999,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.6150333,..,..,..,0.4375
SURva1996,Suriname,SUR,Latin America & Caribbean,Upper middle income,1996,va,5,0.0216089,0.2213967,-0.3414817,0.38469949999999997,57.2274489,3.8749933999999997,50.8724597,63.5824381,..,..,..,..,..,..,..,..,..,..,..,..,0.6744443999999999,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.5,..,..,0.6503443999999999,..,..,..,0.3125
SVKva1996,Slovak Republic,SVK,Europe & Central Asia,High income,1996,va,6,0.6272182,0.1939854,0.30908209999999997,0.9453543,67.827119,3.3952278,62.258945399999995,73.39529259999999,..,..,..,..,..,..,..,..,..,0.625,..,..,0.5686667,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,0.9166667,..,..,0.6870444,..,..,..,0.6875
SVNva1996,Slovenia,SVN,Europe & Central Asia,High income,1996,va,5,1.2643575999999999,0.2093266,0.9210619999999999,1.6076532,78.9786444,3.6637362999999996,72.9701169,84.9871718,..,..,..,..,..,..,..,..,..,0.875,..,..,0.8523333,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,..,..,..,0.7168667,..,..,..,0.875
SWEva1996,Sweden,SWE,Europe & Central Asia,High income,1996,va,7,1.6578642,0.19316619999999998,1.3410716,1.9746568,85.8659893,3.3808895999999997,80.3213303,91.41064829999999,..,..,..,..,..,..,..,..,..,1,..,..,0.9666667,..,..,..,..,..,..,1,..,..,..,..,..,..,..,1,..,..,0.7500333,..,0.4208,..,1
SWZva1996,Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1996,va,4,-1.3355162,0.24508,-1.7374474,-0.933585,33.474381799999996,4.28951,26.4395854,40.5091782,..,..,..,..,..,..,..,..,..,..,..,..,0.26999999999999996,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,0.3977667,..,..,..,0.1875
SYCva1996,Seychelles,SYC,Sub-Saharan Africa,High income,1996,va,4,-0.035996299999999995,0.24508,-0.43792749999999997,0.3659349,56.2192145,4.28951,49.184418099999995,63.2540109,..,..,..,..,..,..,..,..,..,..,..,..,0.6111111,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.49816669999999996,..,..,..,0.5625
SYRva1996,Syrian Arab Republic,SYR,Middle East & North Africa,Low income,1996,va,6,-1.6105582999999999,0.1939854,-1.9286944,-1.2924221999999999,28.6604605,3.3952278,23.092286899999998,34.2286341,..,..,..,..,..,..,..,..,..,0.125,..,..,0.0833333,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,0.3333333,..,..,0.3103556,..,..,..,0.375
TCDva1996,Chad,TCD,Sub-Saharan Africa,Low income,1996,va,4,-1.2688876999999998,0.24508,-1.6708189,-0.8669564999999999,34.6405464,4.28951,27.60575,41.675342799999996,..,..,..,..,..,..,..,..,..,..,..,..,0.26,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.38872219999999996,..,..,..,0.25
TGOva1996,Togo,TGO,Sub-Saharan Africa,Low income,1996,va,5,-1.2119457999999999,0.2213967,-1.5750364,-0.8488551999999999,35.6371714,3.8749933999999997,29.2821821,41.9921606,..,..,..,..,..,..,..,..,..,..,..,..,0.2666667,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,0.3333333,..,..,0.41592219999999996,..,..,..,0.375
THAva1996,Thailand,THA,East Asia & Pacific,Upper middle income,1996,va,7,0.0582383,0.19316619999999998,-0.2585543,0.3750309,57.868554599999996,3.3808895999999997,52.3238956,63.4132136,..,..,..,..,..,..,..,..,..,0.625,..,..,0.6644443999999999,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.6666667,..,..,0.479,..,0.3263,..,0.625
TJKva1996,Tajikistan,TJK,Europe & Central Asia,Lower middle income,1996,va,4,-1.8991851,0.24508,-2.3011163,-1.4972539,23.6087731,4.28951,16.5739767,30.643569499999998,..,..,..,..,..,..,..,..,..,..,..,..,0.0683333,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,0.31698889999999996,..,..,..,0.125
TKMva1996,Turkmenistan,TKM,Europe & Central Asia,Upper middle income,1996,va,4,-1.7827906,0.24508,-2.1847217999999997,-1.3808593999999998,25.6459665,4.28951,18.6111701,32.6807629,..,..,..,..,..,..,..,..,..,..,..,..,0.032,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,0.32913329999999996,..,..,..,0.25
TLSva1996,Timor-Leste,TLS,East Asia & Pacific,Lower middle income,1996,va,1,-1.8076701,0.3899513,-2.4471902,-1.16815,25.2105134,6.825118,14.017319899999999,36.403706899999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2929333,..,..,..,..
TONva1996,Tonga,TON,East Asia & Pacific,Upper middle income,1996,va,2,0.068054,0.371378,-0.5410058999999999,0.6771138999999999,58.0403538,6.5000390999999995,47.3802896,68.700418,..,..,..,..,..,..,..,..,..,..,..,..,0.53,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TTOva1996,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1996,va,6,0.7103385,0.1939854,0.3922024,1.0284746,69.2819312,3.3952278,63.713757599999994,74.8501047,..,..,..,..,..,..,..,..,..,0.75,..,..,0.8444444,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,0.75,..,..,0.6543778,..,..,..,0.5625
TUNva1996,Tunisia,TUN,Middle East & North Africa,Lower middle income,1996,va,6,-0.9874442,0.1939854,-1.3055803,-0.6693081,39.5665082,3.3952278,33.9983346,45.134681699999994,..,..,..,..,..,..,..,..,..,0.25,..,..,0.2666667,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.5,..,..,0.3327333,..,..,..,0.5625
TURva1996,Türkiye,TUR,Europe & Central Asia,Upper middle income,1996,va,7,-0.3062373,0.19316619999999998,-0.6230299,0.0105553,51.4893244,3.3808895999999997,45.9446654,57.0339834,..,..,..,..,..,..,..,..,..,0.25,..,..,0.3944444,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.6666667,..,..,0.6407556,..,0.3263,..,0.5
TUVva1996,Tuvalu,TUV,East Asia & Pacific,Upper middle income,1996,va,2,1.3607439,0.371378,0.751684,1.9698038,80.6656445,6.5000390999999995,70.00558029999999,91.32570869999999,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TWNva1996,"Taiwan, China",TWN,East Asia & Pacific,High income,1996,va,7,0.7465204,0.19316619999999998,0.4297278,1.063313,69.9152045,3.3808895999999997,64.37054549999999,75.4598635,..,..,..,..,..,..,..,..,..,0.75,..,..,0.7955555999999999,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.6238222,..,0.47769999999999996,..,0.75
TZAva1996,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,1996,va,6,-0.9717564999999999,0.1939854,-1.2898926,-0.6536204,39.841082,3.3952278,34.2729084,45.4092555,..,..,..,..,..,..,..,..,..,0,..,..,0.39222219999999997,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,0.5,..,..,0.5273555999999999,..,..,..,0.375
UGAva1996,Uganda,UGA,Sub-Saharan Africa,Low income,1996,va,6,-1.0283586999999998,0.1939854,-1.3464947999999999,-0.7102225999999999,38.850402599999995,3.3952278,33.282229,44.4185762,..,..,..,..,..,..,..,..,..,0.125,..,..,0.5399999999999999,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,0.3333333,..,..,0.4689778,..,..,..,0.25
UKRva1996,Ukraine,UKR,Europe & Central Asia,Upper middle income,1996,va,5,-0.5180412999999999,0.2093266,-0.8613369,-0.1747457,47.7822272,3.6637362999999996,41.773699799999996,53.7907547,..,..,..,..,..,..,..,..,..,0.125,..,..,0.5436667,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.5750778,..,..,..,0.5
URYva1996,Uruguay,URY,Latin America & Caribbean,High income,1996,va,7,0.8076281,0.1938256,0.48975409999999997,1.1255020999999998,70.9847413,3.3924306,65.4211551,76.5483275,..,..,..,..,..,..,..,..,..,0.625,..,..,0.8477777999999999,..,..,..,..,..,..,1,..,..,..,0.38,..,..,..,0.75,..,..,0.7382888999999999,..,..,..,0.625
USAva1996,United States,USA,North America,High income,1996,va,7,1.3668945,0.19316619999999998,1.0501019,1.6836871,80.7732953,3.3808895999999997,75.22863629999999,86.3179543,..,..,..,..,..,..,..,..,..,0.875,..,..,0.9533332999999999,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,1,..,..,0.6886110999999999,..,0.47159999999999996,..,0.9375
UZBva1996,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,1996,va,4,-1.6654422999999998,0.22919579999999998,-2.0413234,-1.2895611999999999,27.699853899999997,4.0114968,21.1209991,34.278708699999996,..,..,..,..,..,..,..,..,..,0,..,..,0.123,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.3621889,..,..,..,..
VCTva1996,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1996,va,2,1.0612553999999998,0.371378,0.4521955,1.6703153,75.4238503,6.5000390999999995,64.76378609999999,86.08391449999999,..,..,..,..,..,..,..,..,..,..,..,..,0.8911110999999999,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VENva1996,"Venezuela, RB",VEN,Latin America & Caribbean,,1996,va,8,-0.1611068,0.1930084,-0.47764059999999997,0.15542699999999998,54.029469399999996,3.3781277,48.48934,59.5695987,..,..,..,..,..,..,..,..,..,0.25,..,..,0.7266667,..,..,..,..,..,..,0.7,..,..,..,0.19,..,..,..,0.6666667,..,..,0.6303556,..,0.0894,..,0.375
VNMva1996,Viet Nam,VNM,East Asia & Pacific,Lower middle income,1996,va,6,-1.1744364,0.1939854,-1.4925724999999999,-0.8563003,36.2936792,3.3952278,30.725505599999998,41.8618528,..,..,..,..,..,..,..,..,..,0.125,..,..,0.10333329999999999,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,0.4166667,..,..,0.49403329999999995,..,..,..,0.5
VUTva1996,Vanuatu,VUT,East Asia & Pacific,Lower middle income,1996,va,3,0.3962329,0.2788181,-0.061028799999999994,0.8534946,63.7843014,4.880010899999999,55.781083499999994,71.78751919999999,..,..,..,..,..,..,..,..,..,..,..,..,0.7488889,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.5579778,..,..,..,..
WSMva1996,Samoa,WSM,East Asia & Pacific,Upper middle income,1996,va,3,0.6935756,0.3010208,0.19990149999999998,1.1872497,68.98853869999999,5.2686131,60.3480132,77.6290642,..,..,..,..,..,..,..,..,..,..,..,..,0.7955555999999999,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875
XKXva1996,Kosovo,XKX,Europe & Central Asia,Upper middle income,1996,va,1,-2.1653634999999998,0.4193205,-2.8530491,-1.4776779,18.949988599999998,7.3391522,6.9137789,30.986198199999997,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
YEMva1996,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,1996,va,6,-0.9228208,0.1939854,-1.2409569,-0.6046847,40.6975785,3.3952278,35.1294049,46.2657521,..,..,..,..,..,..,..,..,..,0.25,..,..,0.2733333,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,0.5833332999999999,..,..,0.41187779999999996,..,..,..,0.4375
ZAFva1996,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,1996,va,7,0.5174968999999999,0.19316619999999998,0.2007043,0.8342895,65.9067232,3.3808895999999997,60.3620642,71.4513822,..,..,..,..,..,..,..,..,..,0.5,..,..,0.8544444,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.5693332999999999,..,0.5494,..,0.75
ZMBva1996,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,1996,va,6,-0.6581791,0.1939854,-0.9763151999999999,-0.340043,45.3294669,3.3952278,39.7612934,50.897640499999994,..,..,..,..,..,..,..,..,..,0.125,..,..,0.40777779999999997,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.75,..,..,0.5090778,..,..,..,0.375
ZWEva1996,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,1996,va,6,-0.9056709,0.1939854,-1.2238069999999999,-0.5875348,40.997744399999995,3.3952278,35.4295709,46.565917999999996,..,..,..,..,..,..,..,..,..,0.125,..,..,0.3655556,..,..,..,..,..,..,0.7999999999999999,..,..,..,..,..,..,..,0.5833332999999999,..,..,0.4168556,..,..,..,0.375
ADOva1998,Andorra,ADO,,,1998,va,3,1.5405978999999999,0.3010208,1.0469237999999998,2.034272,83.8135372,5.2686131,75.1730117,92.4540627,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
AFGva1998,Afghanistan,AFG,South Asia,Low income,1998,va,4,-2.3579466,0.24508,-2.7598778,-1.9560153999999998,15.579305,4.28951,8.5445086,22.6141014,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.2455667,..,..,..,0.0625
AGOva1998,Angola,AGO,Sub-Saharan Africa,Lower middle income,1998,va,6,-1.6379403,0.1939854,-1.9560764,-1.3198041999999999,28.181207299999997,3.3952278,22.6130337,33.7493809,..,..,..,..,..,..,..,..,..,0.125,..,..,0.1977778,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,0.4166667,..,..,0.32026669999999996,..,..,..,0.125
ALBva1998,Albania,ALB,Europe & Central Asia,Upper middle income,1998,va,5,-0.6636183999999999,0.2213967,-1.0267089999999999,-0.3005278,45.234265699999995,3.8749933999999997,38.879276399999995,51.5892549,..,..,..,..,..,..,..,..,..,..,..,..,0.413,..,..,..,..,..,..,0.7999999999999999,..,..,..,..,..,..,..,0.6666667,..,..,0.4450444,..,..,..,0.25
AREva1998,United Arab Emirates,ARE,Middle East & North Africa,High income,1998,va,6,-0.8440648,0.1939854,-1.1622009,-0.5259287,42.076004499999996,3.3952278,36.5078309,47.6441781,..,..,..,..,..,..,..,..,..,0.375,..,..,0.2466667,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,0.5833332999999999,..,..,0.3352333,..,..,..,0.6875
ARGva1998,Argentina,ARG,Latin America & Caribbean,Upper middle income,1998,va,8,0.3265416,0.1930084,0.010007799999999999,0.6430754,62.5645301,3.3781277,57.024400799999995,68.1046595,..,..,..,..,..,..,..,..,..,0.5,..,..,0.6411110999999999,..,..,..,..,..,..,0.7999999999999999,..,..,..,0.18,..,..,..,0.75,..,..,0.6737221999999999,..,0.5092,..,0.5625
ARMva1998,Armenia,ARM,Europe & Central Asia,Upper middle income,1998,va,5,-0.5641256,0.2213967,-0.9272161999999999,-0.201035,46.975637299999995,3.8749933999999997,40.6206481,53.3306265,..,..,..,..,..,..,..,..,..,..,..,..,0.38799999999999996,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.6666667,..,..,0.4834556,..,..,..,0.375
ATGva1998,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1998,va,3,0.1868436,0.3010208,-0.3068305,0.6805177,60.1194674,5.2686131,51.478941899999995,68.7599929,..,..,..,..,..,..,..,..,..,..,..,..,0.5688888999999999,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625
AUSva1998,Australia,AUS,East Asia & Pacific,High income,1998,va,7,1.4214335999999999,0.19316619999999998,1.104641,1.7382262,81.72786529999999,3.3808895999999997,76.1832063,87.2725243,..,..,..,..,..,..,..,..,..,0.75,..,..,0.9666667,..,..,..,..,..,..,1,..,..,..,..,..,..,..,1,..,..,0.7445444,..,0.5266,..,1
AUTva1998,Austria,AUT,Europe & Central Asia,High income,1998,va,7,1.3776719,0.19316619999999998,1.0608792999999999,1.6944644999999998,80.9619266,3.3808895999999997,75.4172677,86.5065856,..,..,..,..,..,..,..,..,..,0.875,..,..,0.96,..,..,..,..,..,..,0.7999999999999999,..,..,..,..,..,..,..,0.9166667,..,..,0.7124222,..,0.5216,..,1
AZEva1998,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,1998,va,6,-1.2524355999999999,0.1939854,-1.5705717,-0.9342995,34.928499099999996,3.3952278,29.3603255,40.4966727,..,..,..,..,..,..,..,..,..,0.125,..,..,0.2873333,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,0.5,..,..,0.39955559999999996,..,..,..,0.25
BDIva1998,Burundi,BDI,Sub-Saharan Africa,Low income,1998,va,4,-1.1144292999999998,0.24508,-1.5163605,-0.7124981,37.3439528,4.28951,30.3091564,44.3787492,..,..,..,..,..,..,..,..,..,..,..,..,0.1122222,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,0.5873999999999999,..,..,..,0.125
BELva1998,Belgium,BEL,Europe & Central Asia,High income,1998,va,7,1.4063934,0.19316619999999998,1.0896008,1.7231859999999999,81.46462439999999,3.3808895999999997,75.9199654,87.0092834,..,..,..,..,..,..,..,..,..,0.875,..,..,0.9144443999999999,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9166667,..,..,0.7270111,..,0.41809999999999997,..,1
BENva1998,Benin,BEN,Sub-Saharan Africa,Lower middle income,1998,va,4,0.1924762,0.24508,-0.209455,0.5944073999999999,60.218052,4.28951,53.183255599999995,67.25284839999999,..,..,..,..,..,..,..,..,..,..,..,..,0.7888889,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,..,..,..,0.5656888999999999,..,..,..,0.4375
BFAva1998,Burkina Faso,BFA,Sub-Saharan Africa,Low income,1998,va,5,-0.6455299,0.2213967,-1.0086205,-0.2824393,45.5508594,3.8749933999999997,39.1958702,51.9058487,..,..,..,..,..,..,..,..,..,..,..,..,0.48111109999999996,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,0.5,..,..,0.5018222,..,..,..,0.25
BGDva1998,Bangladesh,BGD,South Asia,Lower middle income,1998,va,6,-0.3487191,0.1939854,-0.6668552,-0.030583,50.745787199999995,3.3952278,45.1776136,56.3139608,..,..,..,..,..,..,..,..,..,0.25,..,..,0.5811111,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,0.6666667,..,..,0.5295444,..,..,..,0.5
BGRva1998,Bulgaria,BGR,Europe & Central Asia,High income,1998,va,6,0.3358715,0.1939854,0.0177354,0.6540076,62.7278266,3.3952278,57.159653,68.2960002,..,..,..,..,..,..,..,..,..,0.5,..,..,0.6803332999999999,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.6218777999999999,..,..,..,0.625
BHRva1998,Bahrain,BHR,Middle East & North Africa,High income,1998,va,6,-1.3121760999999998,0.1939854,-1.6303121999999999,-0.9940399999999999,33.8828917,3.3952278,28.3147181,39.451065199999995,..,..,..,..,..,..,..,..,..,0.375,..,..,0.1588889,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,0.25,..,..,0.2734,..,..,..,0.5625
BHSva1998,"Bahamas, The",BHS,Latin America & Caribbean,High income,1998,va,4,1.097874,0.2600403,0.6714079,1.5243400999999999,76.064767,4.5513525999999995,68.6005488,83.5289852,..,..,..,..,..,..,..,..,..,..,..,..,0.9211111,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8333332999999999,..,..,..,..,..,..,0.875
BIHva1998,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,1998,va,4,-0.1014378,0.2168861,-0.45713099999999995,0.25425539999999996,55.0738254,3.7960464999999997,48.848309099999994,61.2993417,..,..,..,..,..,..,..,..,..,0.625,..,..,0.363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5866222,..,..,..,0.4375
BLRva1998,Belarus,BLR,Europe & Central Asia,Upper middle income,1998,va,5,-0.8266325999999999,0.2213967,-1.1897232,-0.46354199999999995,42.381111399999995,3.8749933999999997,36.026122199999996,48.7361006,..,..,..,..,..,..,..,..,..,..,..,..,0.1483333,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,0.6666667,..,..,0.5057444,..,..,..,0.4375
BLZva1998,Belize,BLZ,Latin America & Caribbean,Upper middle income,1998,va,3,0.8512789,0.3010208,0.3576048,1.3449529999999998,71.748739,5.2686131,63.1082135,80.3892645,..,..,..,..,..,..,..,..,..,..,..,..,0.9166667,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875
BMUva1998,Bermuda,BMU,North America,High income,1998,va,1,1.0230565999999999,0.45889549999999996,0.270468,1.7756451999999998,74.75527629999999,8.0318132,61.5831026,87.9274499,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
BOLva1998,Bolivia,BOL,Latin America & Caribbean,Lower middle income,1998,va,7,0.22540829999999998,0.1938256,-0.0924657,0.5432823,60.7944457,3.3924306,55.230859499999994,66.3580319,..,..,..,..,..,..,..,..,..,0.375,..,..,0.8288888999999999,..,..,..,..,..,..,0.7999999999999999,..,..,..,0.26999999999999996,..,..,..,0.5833332999999999,..,..,0.6664778,..,..,..,0.5625
BRAva1998,Brazil,BRA,Latin America & Caribbean,Upper middle income,1998,va,8,0.2710228,0.1930084,-0.045510999999999996,0.5875566,61.592813,3.3781277,56.052683599999995,67.1329423,..,..,..,..,..,..,..,..,..,0.375,..,..,0.6055556,..,..,..,..,..,..,0.8999999999999999,..,..,..,0.22999999999999998,..,..,..,0.6666667,..,..,0.6869,..,0.6431,..,0.6875
BRBva1998,Barbados,BRB,Latin America & Caribbean,High income,1998,va,4,1.2317797,0.24508,0.8298485,1.6337108999999999,78.40845,4.28951,71.3736536,85.44324639999999,..,..,..,..,..,..,..,..,..,..,..,..,0.9466667,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.6539332999999999,..,..,..,1
BRNva1998,Brunei Darussalam,BRN,East Asia & Pacific,High income,1998,va,4,-0.946946,0.2600403,-1.3734121,-0.5204799,40.275327499999996,4.5513525999999995,32.8111092,47.7395457,..,..,..,..,..,..,..,..,..,..,..,..,0.1977778,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.4166667,..,..,..,..,..,..,0.5625
BTNva1998,Bhutan,BTN,South Asia,Lower middle income,1998,va,4,-0.8920747,0.24508,-1.2940059,-0.49014349999999995,41.2357118,4.28951,34.2009154,48.270508199999995,..,..,..,..,..,..,..,..,..,..,..,..,0.12222219999999999,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,0.48643329999999996,..,..,..,0.5625
BWAva1998,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1998,va,6,0.5045923,0.1939854,0.1864562,0.8227283999999999,65.6808606,3.3952278,60.112686999999994,71.2490341,..,..,..,..,..,..,..,..,..,0.5,..,..,0.7888889,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,..,..,..,0.75,..,..,0.6526333,..,..,..,0.6875
CAFva1998,Central African Republic,CAF,Sub-Saharan Africa,Low income,1998,va,4,-0.9622845999999999,0.24508,-1.3642158,-0.5603534,40.0068638,4.28951,32.9720674,47.041660199999995,..,..,..,..,..,..,..,..,..,..,..,..,0.5222222,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,0.42433329999999997,..,..,..,0.1875
CANva1998,Canada,CAN,North America,High income,1998,va,7,1.6030653,0.19316619999999998,1.2862727,1.9198579,84.9068721,3.3808895999999997,79.3622132,90.4515311,..,..,..,..,..,..,..,..,..,1,..,..,0.9466667,..,..,..,..,..,..,1,..,..,..,..,..,..,..,1,..,..,0.7113333,..,0.6596,..,1
CHEva1998,Switzerland,CHE,Europe & Central Asia,High income,1998,va,7,1.5724977999999998,0.19316619999999998,1.2557052,1.8892904,84.3718648,3.3808895999999997,78.8272058,89.9165238,..,..,..,..,..,..,..,..,..,1,..,..,0.9733333,..,..,..,..,..,..,1,..,..,..,..,..,..,..,1,..,..,0.7168333,..,0.4725,..,0.9375
CHLva1998,Chile,CHL,Latin America & Caribbean,High income,1998,va,8,0.7839996,0.1930084,0.4674658,1.1005334,70.5711838,3.3781277,65.0310544,76.11131309999999,..,..,..,..,..,..,..,..,..,0.875,..,..,0.7433333,..,..,..,..,..,..,0.7999999999999999,..,..,..,0.39999999999999997,..,..,..,0.5,..,..,0.7284222,..,0.5074,..,0.6875
CHNva1998,China,CHN,East Asia & Pacific,Upper middle income,1998,va,7,-1.6117797,0.19316619999999998,-1.9285723,-1.2949871,28.6390829,3.3808895999999997,23.094424,34.1837419,..,..,..,..,..,..,..,..,..,0.125,..,..,0.11888889999999999,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,0.25,..,..,0.3250667,..,0.5346,..,0.375
