DataSourceCode,Organization,DataSource,indicator,econ_code,econ_name,region,income_class,production_year,wgi_dimension,value,minimum,maximum,orientation
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2019,va,0.3348868787288666,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ETH,Ethiopia,Sub-Saharan Africa,,2019,va,0.4747679531574249,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ETH,Ethiopia,Sub-Saharan Africa,,2019,va,0.4720571339130402,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GAB,Gabon,Sub-Saharan Africa,Upper middle income,2019,va,0.2997169494628906,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GAB,Gabon,Sub-Saharan Africa,Upper middle income,2019,va,0.2177997082471848,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2019,va,0.8075256943702698,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2019,va,0.4069636762142181,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2019,va,0.627450704574585,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2019,va,0.3818127512931824,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GMB,"Gambia, The",Sub-Saharan Africa,Low income,2019,va,0.7100259065628052,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GMB,"Gambia, The",Sub-Saharan Africa,Low income,2019,va,0.4390808045864105,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2019,va,0.6282942891120911,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2019,va,0.5004909038543701,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,LBR,Liberia,Sub-Saharan Africa,Low income,2019,va,0.8395220041275024,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,LBR,Liberia,Sub-Saharan Africa,Low income,2019,va,0.2280572652816772,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2019,va,0.632724404335022,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2019,va,0.2000605016946793,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MAR,Morocco,Middle East & North Africa,Lower middle income,2019,va,0.5459693670272827,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MAR,Morocco,Middle East & North Africa,Lower middle income,2019,va,0.3565220534801483,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MLI,Mali,Sub-Saharan Africa,Low income,2019,va,0.6813191175460815,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MLI,Mali,Sub-Saharan Africa,Low income,2019,va,0.3702228367328644,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2019,va,0.625541090965271,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2019,va,0.3991997241973877,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MWI,Malawi,Sub-Saharan Africa,Low income,2019,va,0.4137333631515503,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MWI,Malawi,Sub-Saharan Africa,Low income,2019,va,0.5309779047966003,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2019,va,0.6313172578811646,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2019,va,0.4510846138000488,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,NER,Niger,Sub-Saharan Africa,Low income,2019,va,0.6679617166519165,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,NER,Niger,Sub-Saharan Africa,Low income,2019,va,0.5368210673332214,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2019,va,0.6709929704666138,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2019,va,0.252148300409317,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SDN,Sudan,Sub-Saharan Africa,Low income,2019,va,0.2069219052791595,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2019,va,0.6806480288505554,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2019,va,0.3270070552825928,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2019,va,0.7951436042785645,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2019,va,0.3325380980968475,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2019,va,0.7634167671203613,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2019,va,0.4990098178386688,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TGO,Togo,Sub-Saharan Africa,Low income,2019,va,0.565453827381134,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TGO,Togo,Sub-Saharan Africa,Low income,2019,va,0.3930066525936127,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TUN,Tunisia,Middle East & North Africa,Lower middle income,2019,va,0.6873075366020203,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TUN,Tunisia,Middle East & North Africa,Lower middle income,2019,va,0.2181041836738586,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2019,va,0.9072980284690857,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2019,va,0.8968434929847717,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,UGA,Uganda,Sub-Saharan Africa,Low income,2019,va,0.6248738169670105,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,UGA,Uganda,Sub-Saharan Africa,Low income,2019,va,0.4564826488494873,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2019,va,0.61055988073349,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2019,va,0.2745791673660278,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2019,va,0.6239444017410278,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2019,va,0.4748574793338776,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,AGO,Angola,Sub-Saharan Africa,Lower middle income,2022,va,0.4544166624546051,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,AGO,Angola,Sub-Saharan Africa,Lower middle income,2022,va,0.2521755397319794,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,BEN,Benin,Sub-Saharan Africa,Lower middle income,2022,va,0.6483649611473083,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,BEN,Benin,Sub-Saharan Africa,Lower middle income,2022,va,0.4406560957431793,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2022,va,0.6753203272819519,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2022,va,0.5605844855308533,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2022,va,0.3120985627174377,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2022,va,0.563718855381012,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2022,va,0.3950476348400116,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2022,va,0.4278435111045837,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2022,va,0.3630540668964386,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2022,va,0.7280787229537964,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2022,va,0.4821699261665344,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GAB,Gabon,Sub-Saharan Africa,Upper middle income,2022,va,0.2397496402263641,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GAB,Gabon,Sub-Saharan Africa,Upper middle income,2022,va,0.2060589790344238,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2022,va,0.6419671177864075,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2022,va,0.2768336534500122,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2022,va,0.424905389547348,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GMB,"Gambia, The",Sub-Saharan Africa,Low income,2022,va,0.6815791130065918,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GMB,"Gambia, The",Sub-Saharan Africa,Low income,2022,va,0.3799742460250854,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,LBR,Liberia,Sub-Saharan Africa,Low income,2022,va,0.8522652983665466,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,LBR,Liberia,Sub-Saharan Africa,Low income,2022,va,0.232920303940773,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2022,va,0.5452198386192322,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2022,va,0.1852988451719284,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MAR,Morocco,Middle East & North Africa,Lower middle income,2022,va,0.3925595581531525,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MAR,Morocco,Middle East & North Africa,Lower middle income,2022,va,0.2448439449071884,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MDG,Madagascar,Sub-Saharan Africa,Low income,2022,va,0.8108474016189575,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MDG,Madagascar,Sub-Saharan Africa,Low income,2022,va,0.3996622264385223,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MLI,Mali,Sub-Saharan Africa,Low income,2022,va,0.4269808828830719,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MLI,Mali,Sub-Saharan Africa,Low income,2022,va,0.5362082123756409,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2022,va,0.6028337478637695,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2022,va,0.4762542843818665,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2022,va,0.5380207300186157,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2022,va,0.3821520507335663,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MWI,Malawi,Sub-Saharan Africa,Low income,2022,va,0.5141260623931885,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MWI,Malawi,Sub-Saharan Africa,Low income,2022,va,0.3349210917949677,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,NER,Niger,Sub-Saharan Africa,Low income,2022,va,0.7579615116119385,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,NER,Niger,Sub-Saharan Africa,Low income,2022,va,0.5748910307884216,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2022,va,0.5465036630630493,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2022,va,0.1714818030595779,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SDN,Sudan,Sub-Saharan Africa,Low income,2022,va,0.2377101182937622,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2022,va,0.6828919649124146,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2022,va,0.2707303762435913,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2022,va,0.8150777816772461,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2022,va,0.3259235620498657,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,STP,São Tomé and Príncipe,Sub-Saharan Africa,Lower middle income,2022,va,0.705649197101593,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,STP,São Tomé and Príncipe,Sub-Saharan Africa,Lower middle income,2022,va,0.3017894327640533,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2022,va,0.7174654006958008,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2022,va,0.2536395192146301,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TGO,Togo,Sub-Saharan Africa,Low income,2022,va,0.5829241871833801,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TGO,Togo,Sub-Saharan Africa,Low income,2022,va,0.4637908041477203,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TUN,Tunisia,Middle East & North Africa,Lower middle income,2022,va,0.5635886192321777,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2022,va,0.8712102770805359,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2022,va,0.7937728762626648,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,UGA,Uganda,Sub-Saharan Africa,Low income,2022,va,0.5599849820137024,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,UGA,Uganda,Sub-Saharan Africa,Low income,2022,va,0.529453694820404,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2022,va,0.5045679211616516,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2022,va,0.2416559755802155,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2022,va,0.8327774405479431,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2022,va,0.4349454343318939,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2022,va,0.4239945411682129,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2022,va,0.4233614802360535,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,AGO,Angola,Sub-Saharan Africa,Lower middle income,2023,va,0.2158137857913971,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,AGO,Angola,Sub-Saharan Africa,Lower middle income,2023,va,0.2479348480701447,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,BEN,Benin,Sub-Saharan Africa,Lower middle income,2023,va,0.4503414928913116,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,BEN,Benin,Sub-Saharan Africa,Lower middle income,2023,va,0.4305742979049683,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2023,va,0.366230845451355,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2023,va,0.3393028080463409,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2023,va,0.533750057220459,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2023,va,0.4491632580757141,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2023,va,0.2304820418357849,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2023,va,0.2751854360103607,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2023,va,0.3336196839809418,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2023,va,0.2295588850975037,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2023,va,0.4551967680454254,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2023,va,0.3090170621871948,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,ETH,Ethiopia,Sub-Saharan Africa,,2023,va,0.6573590636253357,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,ETH,Ethiopia,Sub-Saharan Africa,,2023,va,0.4443734288215637,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GAB,Gabon,Sub-Saharan Africa,Upper middle income,2023,va,0.1539802998304367,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GAB,Gabon,Sub-Saharan Africa,Upper middle income,2023,va,0.3815940618515015,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2023,va,0.3806674182415009,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2023,va,0.2515831291675568,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2023,va,0.5042080283164978,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2023,va,0.4022679626941681,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,GMB,"Gambia, The",Sub-Saharan Africa,Low income,2023,va,0.6189851760864258,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,GMB,"Gambia, The",Sub-Saharan Africa,Low income,2023,va,0.3635104894638062,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2023,va,0.3357678055763245,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2023,va,0.4367730915546417,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2023,va,0.5988759994506836,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2023,va,0.297187864780426,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MAR,Morocco,Middle East & North Africa,Lower middle income,2023,va,0.2211544960737228,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MAR,Morocco,Middle East & North Africa,Lower middle income,2023,va,0.3606601655483246,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MOZ,Mozambique,Sub-Saharan Africa,Low income,2023,va,0.6147838830947876,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MOZ,Mozambique,Sub-Saharan Africa,Low income,2023,va,0.5575578212738037,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2023,va,0.2386325597763062,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2023,va,0.3590936064720154,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2023,va,0.3972470462322235,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2023,va,0.3568308353424072,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,SYC,Seychelles,Sub-Saharan Africa,High income,2023,va,0.6847911477088928,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,SYC,Seychelles,Sub-Saharan Africa,High income,2023,va,0.3933237493038177,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TCD,Chad,Sub-Saharan Africa,Low income,2023,va,0.3239119052886963,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TCD,Chad,Sub-Saharan Africa,Low income,2023,va,0.3356385231018066,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,TUN,Tunisia,Middle East & North Africa,Lower middle income,2023,va,0.4073043465614319,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,TUN,Tunisia,Middle East & North Africa,Lower middle income,2023,va,0.204271137714386,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Freeness and fairness of the last national election,UGA,Uganda,Sub-Saharan Africa,Low income,2023,va,0.3937177956104279,0,1.0,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust parliament/national assembly,UGA,Uganda,Sub-Saharan Africa,Low income,2023,va,0.4762628674507141,0,1.0,1
ARB,Arab Barometer,Arab Barometer Surveys,How much trust you have in the elected council of representatives (the parliament)?,DZA,Algeria,Middle East & North Africa,Upper middle income,2006,va,0.2904884219169617,0,1.0,1
ARB,Arab Barometer,Arab Barometer Surveys,How much trust you have in the elected council of representatives (the parliament)?,JOR,Jordan,Middle East & North Africa,Lower middle income,2006,va,0.5880149602890015,0,1.0,1
ARB,Arab Barometer,Arab Barometer Surveys,How much trust you have in the elected council of representatives (the parliament)?,LBN,Lebanon,Middle East & North Africa,Lower middle income,2006,va,0.4029209613800049,0,1.0,1
ARB,Arab Barometer,Arab Barometer Surveys,How much trust you have in the elected council of representatives (the parliament)?,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2006,va,0.6994267106056213,0,1.0,1
