DataSourceCode,Organization,DataSource,indicator,econ_code,econ_name,region,income_class,production_year,wgi_dimension,value,minimum,maximum,orientation
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2008,rl,0.969,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2008,rl,0.6459999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2008,rl,0.714,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2008,rl,0.77,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2008,rl,0.937,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2008,rl,0.969,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2008,rl,0.863,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2008,rl,0.489,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2008,rl,0.552,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2008,rl,0.879,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2008,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2008,rl,0.802,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2008,rl,0.478,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2008,rl,0.603,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2008,rl,0.901,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2008,rl,0.965,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2008,rl,0.5940000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2008,rl,0.276,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2008,rl,0.4289999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,LBR,Liberia,Sub-Saharan Africa,Low income,2008,rl,0.786,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,LBR,Liberia,Sub-Saharan Africa,Low income,2008,rl,0.937,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,LBR,Liberia,Sub-Saharan Africa,Low income,2008,rl,0.742,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,LBR,Liberia,Sub-Saharan Africa,Low income,2008,rl,0.329,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,LBR,Liberia,Sub-Saharan Africa,Low income,2008,rl,0.45,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2008,rl,0.902,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2008,rl,0.972,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2008,rl,0.77,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2008,rl,0.601,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2008,rl,0.667,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MDG,Madagascar,Sub-Saharan Africa,Low income,2008,rl,0.967,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MDG,Madagascar,Sub-Saharan Africa,Low income,2008,rl,0.985,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MDG,Madagascar,Sub-Saharan Africa,Low income,2008,rl,0.793,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MDG,Madagascar,Sub-Saharan Africa,Low income,2008,rl,0.501,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MDG,Madagascar,Sub-Saharan Africa,Low income,2008,rl,0.425,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MLI,Mali,Sub-Saharan Africa,Low income,2008,rl,0.906,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MLI,Mali,Sub-Saharan Africa,Low income,2008,rl,0.974,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MLI,Mali,Sub-Saharan Africa,Low income,2008,rl,0.834,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MLI,Mali,Sub-Saharan Africa,Low income,2008,rl,0.532,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MLI,Mali,Sub-Saharan Africa,Low income,2008,rl,0.443,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,rl,0.855,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,rl,0.981,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,rl,0.738,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,rl,0.631,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,rl,0.766,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MWI,Malawi,Sub-Saharan Africa,Low income,2008,rl,0.898,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MWI,Malawi,Sub-Saharan Africa,Low income,2008,rl,0.975,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MWI,Malawi,Sub-Saharan Africa,Low income,2008,rl,0.749,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MWI,Malawi,Sub-Saharan Africa,Low income,2008,rl,0.7070000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MWI,Malawi,Sub-Saharan Africa,Low income,2008,rl,0.781,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2008,rl,0.879,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2008,rl,0.937,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2008,rl,0.878,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2008,rl,0.716,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2008,rl,0.765,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2008,rl,0.857,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2008,rl,0.918,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2008,rl,0.81,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2008,rl,0.259,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2008,rl,0.422,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2008,rl,0.786,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2008,rl,0.969,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2008,rl,0.801,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2008,rl,0.827,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2008,rl,0.75,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2008,rl,0.931,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2008,rl,0.982,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2008,rl,0.787,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2008,rl,0.616,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2008,rl,0.74,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,UGA,Uganda,Sub-Saharan Africa,Low income,2008,rl,0.808,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,UGA,Uganda,Sub-Saharan Africa,Low income,2008,rl,0.923,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,UGA,Uganda,Sub-Saharan Africa,Low income,2008,rl,0.769,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,UGA,Uganda,Sub-Saharan Africa,Low income,2008,rl,0.382,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,UGA,Uganda,Sub-Saharan Africa,Low income,2008,rl,0.5309999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2008,rl,0.84,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2008,rl,0.929,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2008,rl,0.655,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2008,rl,0.44,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2008,rl,0.636,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2008,rl,0.909,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2008,rl,0.979,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2008,rl,0.746,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2008,rl,0.513,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2008,rl,0.626,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2008,rl,0.864,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2008,rl,0.942,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2008,rl,0.613,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2008,rl,0.473,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2008,rl,0.5489999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BDI,Burundi,Sub-Saharan Africa,Low income,2011,rl,0.9299999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BDI,Burundi,Sub-Saharan Africa,Low income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BDI,Burundi,Sub-Saharan Africa,Low income,2011,rl,0.86,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BDI,Burundi,Sub-Saharan Africa,Low income,2011,rl,0.7,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BDI,Burundi,Sub-Saharan Africa,Low income,2011,rl,0.67,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BEN,Benin,Sub-Saharan Africa,Lower middle income,2011,rl,0.89,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BEN,Benin,Sub-Saharan Africa,Lower middle income,2011,rl,1.0,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BEN,Benin,Sub-Saharan Africa,Lower middle income,2011,rl,0.87,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BEN,Benin,Sub-Saharan Africa,Lower middle income,2011,rl,0.5700000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BEN,Benin,Sub-Saharan Africa,Lower middle income,2011,rl,0.6000000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2011,rl,0.86,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2011,rl,0.99,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2011,rl,0.77,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2011,rl,0.66,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2011,rl,0.63,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2011,rl,0.88,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2011,rl,0.72,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2011,rl,0.6100000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2011,rl,0.6699999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2011,rl,0.89,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2011,rl,0.73,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2011,rl,0.41,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2011,rl,0.43,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2011,rl,0.75,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2011,rl,0.94,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2011,rl,0.4,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2011,rl,0.42,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2011,rl,0.9,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2011,rl,0.6,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2011,rl,0.69,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,rl,0.99,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,rl,0.99,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,rl,0.95,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,rl,0.82,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,rl,0.63,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2011,rl,1.0,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2011,rl,0.6000000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2011,rl,0.38,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2011,rl,0.65,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2011,rl,0.85,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2011,rl,0.91,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2011,rl,0.42,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2011,rl,0.56,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2011,rl,0.91,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2011,rl,0.79,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2011,rl,0.43,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,GIN,Guinea,Sub-Saharan Africa,Lower middle income,2011,rl,0.46,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2011,rl,0.86,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2011,rl,0.95,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2011,rl,0.74,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2011,rl,0.32,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2011,rl,0.6,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,LBR,Liberia,Sub-Saharan Africa,Low income,2011,rl,0.65,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,LBR,Liberia,Sub-Saharan Africa,Low income,2011,rl,0.93,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,LBR,Liberia,Sub-Saharan Africa,Low income,2011,rl,0.78,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,LBR,Liberia,Sub-Saharan Africa,Low income,2011,rl,0.32,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,LBR,Liberia,Sub-Saharan Africa,Low income,2011,rl,0.45,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2011,rl,0.88,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2011,rl,0.95,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2011,rl,0.81,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2011,rl,0.55,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2011,rl,0.6,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MAR,Morocco,Middle East & North Africa,Lower middle income,2011,rl,0.94,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MAR,Morocco,Middle East & North Africa,Lower middle income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MAR,Morocco,Middle East & North Africa,Lower middle income,2011,rl,0.85,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MAR,Morocco,Middle East & North Africa,Lower middle income,2011,rl,0.35,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MAR,Morocco,Middle East & North Africa,Lower middle income,2011,rl,0.34,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MDG,Madagascar,Sub-Saharan Africa,Low income,2011,rl,0.95,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MDG,Madagascar,Sub-Saharan Africa,Low income,2011,rl,0.99,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MDG,Madagascar,Sub-Saharan Africa,Low income,2011,rl,0.61,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MDG,Madagascar,Sub-Saharan Africa,Low income,2011,rl,0.51,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MDG,Madagascar,Sub-Saharan Africa,Low income,2011,rl,0.39,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MLI,Mali,Sub-Saharan Africa,Low income,2011,rl,0.92,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MLI,Mali,Sub-Saharan Africa,Low income,2011,rl,0.99,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MLI,Mali,Sub-Saharan Africa,Low income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MLI,Mali,Sub-Saharan Africa,Low income,2011,rl,0.48,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MLI,Mali,Sub-Saharan Africa,Low income,2011,rl,0.46,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MOZ,Mozambique,Sub-Saharan Africa,Low income,2011,rl,0.84,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MOZ,Mozambique,Sub-Saharan Africa,Low income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MOZ,Mozambique,Sub-Saharan Africa,Low income,2011,rl,0.75,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MOZ,Mozambique,Sub-Saharan Africa,Low income,2011,rl,0.65,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MOZ,Mozambique,Sub-Saharan Africa,Low income,2011,rl,0.62,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2011,rl,1.0,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2011,rl,0.94,0,1,1
